212788	1	Премиум: Склянка панацеи III	6960	338000
212899	41	Премиум: Зелье лечения VI	525	3900
212900	41	Премиум: Большое зелье лечения VI	684	11000
212901	51	Премиум: Зелье лечения VII	765	5700
212902	51	Премиум: Большое зелье лечения VII	1017	16000
212903	57	Премиум: Зелье лечения VIII	1275	8500
212904	57	Премиум: Большое зелье лечения VIII	1737	29000
212905	41	Премиум: Зелье маны VI	315	3900
212906	41	Премиум: Большое зелье маны VI	410	11000
212907	51	Премиум: Зелье маны VII	459	5700
212908	51	Премиум: Большое зелье маны VII	610	16000
212909	57	Премиум: Зелье маны VIII	765	8500
212910	57	Премиум: Большое зелье маны VIII	1042	29000
212911	41	Премиум: Зелье целостности VI	945	3900
212912	41	Премиум: Большое зелье целостности VI	1231	11000
212913	51	Премиум: Зелье целостности VII	1377	5700
212914	51	Премиум: Большое зелье целостности VII	1830	16000
212915	57	Премиум: Зелье целостности VIII	2295	8500
212916	57	Премиум: Большое зелье целостности VIII	3126	29000
212917	41	Премиум: Лечащий эликсир VI	336	3900
212918	41	Премиум: Крепкий лечащий эликсир VI	437	11000
212919	51	Премиум: Лечащий эликсир VII	489	5700
212920	51	Премиум: Крепкий лечащий эликсир VII	650	16000
212921	57	Премиум: Лечащий эликсир VIII	816	8500
212922	57	Премиум: Крепкий лечащий эликсир VIII	1111	29000
212923	41	Премиум: Эликсир маны VI	201	3900
212924	41	Премиум: Крепкий эликсир маны VI	262	11000
212925	51	Премиум: Эликсир маны VII	293	5700
212926	51	Премиум: Крепкий эликсир маны VII	390	16000
212927	57	Премиум: Эликсир маны VIII	489	8500
212928	57	Премиум: Крепкий эликсир маны VIII	667	29000
212929	41	Премиум: Эликсир целостности VI	604	3900
212930	41	Премиум: Крепкий эликсир целостности VI	788	11000
212931	51	Премиум: Эликсир целостности VII	881	5700
212932	51	Премиум: Крепкий эликсир целостности VII	1171	16000
212933	57	Премиум: Эликсир целостности VIII	1468	8500
212934	57	Премиум: Крепкий эликсир целостности VIII	2001	29000
212935	41	Премиум: Целебное снадобье VI	1225	63000
212936	41	Премиум: Большое целебное снадобье VI	1596	189000
212937	51	Премиум: Целебное снадобье VII	1785	81000
212938	51	Премиум: Большое целебное снадобье VII	2373	243000
212939	57	Премиум: Целебное снадобье VIII	2975	101000
212940	57	Премиум: Большое целебное снадобье VIII	4053	303000
212941	41	Премиум: Снадобье маны VI	1225	63000
212942	41	Премиум: Большое снадобье маны VI	1596	189000
212943	51	Премиум: Снадобье маны VII	1785	81000
212944	51	Премиум: Большое снадобье маны VII	2373	243000
212945	57	Премиум: Снадобье маны VIII	2975	101000
212946	57	Премиум: Большое снадобье маны VIII	4053	303000
212947	41	Премиум: Снадобье целостности VI	1225	63000
212948	41	Премиум: Большое снадобье целостности VI	1596	189000
212949	51	Премиум: Снадобье целостности VII	1785	81000
212950	51	Премиум: Большое снадобье целостности VII	2373	243000
212951	57	Премиум: Снадобье целостности VIII	2975	101000
212952	57	Премиум: Большое снадобье целостности VIII	4053	303000
212953	41	Премиум: Укрепляющее средство VI	910	3900
212954	41	Премиум: Сильное укрепляющее средство VI	1185	11000
212955	51	Премиум: Укрепляющее средство VII	1326	5700
212956	51	Премиум: Сильное укрепляющее средство VII	1762	16000
212957	57	Премиум: Укрепляющее средство VIII	2210	8500
212958	57	Премиум: Сильное укрепляющее средство VIII	3010	29000
212959	41	Премиум: Восстановитель маны VI	910	3900
212960	41	Премиум: Крепкий восстановитель маны VI	1185	11000
212961	51	Премиум: Восстановитель маны VII	1326	5700
212962	51	Премиум: Крепкий восстановитель маны VII	1762	16000
212963	57	Премиум: Восстановитель маны VIII	2210	8500
212964	57	Премиум: Крепкий восстановитель маны VIII	3010	29000
212965	41	Премиум: Укрепляющий эликсир VI	910	3900
212966	41	Премиум: Сильный укрепляющий эликсир VI	1185	11000
212967	51	Премиум: Укрепляющий эликсир VII	1326	5700
212968	51	Премиум: Сильный укрепляющий эликсир VII	1762	16000
212969	57	Премиум: Укрепляющий эликсир VIII	2210	8500
212970	57	Премиум: Сильный укрепляющий эликсир VIII	3010	29000
212971	41	Премиум: Свиток стремительного прорезания IV	893	8500
212972	51	Премиум: Свиток стремительного прорезания V	1645	11000
212973	41	Премиум: Свиток стремительного варварства IV	893	8500
212974	51	Премиум: Свиток стремительного варварства V	1645	11000
212975	41	Премиум: Свиток стремительной скорости IV	2680	8500
212976	51	Премиум: Свиток стремительной скорости V	4935	11000
212977	41	Премиум: Свиток оберега IV	1159	8500
212978	51	Премиум: Свиток оберега V	2135	11000
212981	1	Премиум: Тройной чарм Балдера	0	1000
213322	17	[Событие] Зелье лечения III	180	950
213323	17	[Событие] Большое зелье лечения III	234	3500
213324	25	[Событие] Зелье лечения IV	255	1500
213325	25	[Событие] Большое зелье лечения IV	333	5600
213326	33	[Событие] Зелье лечения V	337	2500
213327	33	[Событие] Большое зелье лечения V	450	8700
213328	41	[Событие] Зелье лечения VI	525	3900
213329	41	[Событие] Большое зелье лечения VI	684	11000
213330	51	[Событие] Зелье лечения VII	765	5700
213331	51	[Событие] Большое зелье лечения VII	1017	16000
213332	57	[Событие] Зелье лечения VIII	1275	8500
213333	57	[Событие] Большое зелье лечения VIII	1737	29000
213334	17	[Событие] Лечащий эликсир III	115	950
213335	17	[Событие] Крепкий лечащий эликсир III	149	3500
213336	25	[Событие] Лечащий эликсир IV	163	1500
213337	25	[Событие] Крепкий лечащий эликсир IV	213	5600
213338	33	[Событие] Лечащий эликсир V	216	2500
213339	33	[Событие] Крепкий лечащий эликсир V	288	8700
213340	41	[Событие] Лечащий эликсир VI	336	3900
213341	41	[Событие] Крепкий лечащий эликсир VI	437	11000
213342	51	[Событие] Лечащий эликсир VII	489	5700
213343	51	[Событие] Крепкий лечащий эликсир VII	650	16000
213344	57	[Событие] Лечащий эликсир VIII	816	8500
213345	57	[Событие] Крепкий лечащий эликсир VIII	1111	29000
213349	1	[Событие] Тройной чарм Балдера	0	1000
213819	1	[Припасы Федерации] Боевая панацея	10000	10000
213822	1	[Припасы Федерации] Тройной чарм Балдера	0	1000
213824	57	[Припасы Федерации] Большое зелье целостности VIII	3126	3126
213825	51	[Припасы Федерации] Свиток стремительного варварства V	1645	11000
214859	1	Трехцветный чарм (30 дней)	0	10000
214914	1	Трехцветный чарм (90 дней)	0	10000
214946	1	Трехцветный чарм (Крит, 30 дней)	0	10000
214947	1	Трехцветный чарм (Крит, 90 дней)	0	10000
214948	1	Трехцветный чарм (HP, 30 дней)	0	10000
214949	1	Трехцветный чарм (HP, 90 дней)	0	10000
214950	1	Трехцветный чарм (HP, крит, 30 дней)	0	10000
214951	1	Трехцветный чарм (HP, крит, 90 дней)	0	10000
