97816	65	Entwurf: Vernos Stab	210432.5	140288.25
97817	65	Entwurf: Vernos Zepter	210432.5	140288.25
97818	65	Entwurf: Vernos Kettenklingen	210432.5	140288.25
97819	65	Entwurf: Vernos Arkanone	210432.5	140288.25
97820	65	Entwurf: Vernos Stahlfäuste	210432.5	140288.25
97821	65	Entwurf: Vernos Wurfsterne	210432.5	140288.25
97822	65	Entwurf: Vernos gehärteter Kettenpanzer	84173	56115.5
97823	65	Entwurf: Vernos rasender Kettenpanzer	84173	56115.5
97824	65	Entwurf: Vernos ausgefallener Kettenpanzer	84173	56115.5
97825	65	Entwurf: Vernos gewalttätiger Kettenpanzer	84173	56115.5
97826	65	Entwurf: Vernos flinker Harnisch	84173	56115.5
97827	65	Entwurf: Vernos eleganter Harnisch	84173	56115.5
97828	65	Entwurf: Vernos wendiger Harnisch	84173	56115.5
97829	65	Entwurf: Vernos kalter Harnisch	84173	56115.5
97830	65	Entwurf: Vernos rotes Magiegewand	84173	56115.5
97831	65	Entwurf: Vernos blaues Magiegewand	84173	56115.5
97832	65	Entwurf: Vernos weißes Magiegewand	84173	56115.5
97833	65	Entwurf: Vernos Gewand	84173	56115.5
97834	65	Entwurf: Vernos Panzerhandschuhe	63129.75	42086.75
97835	65	Entwurf: Vernos Handschutz	63129.75	42086.75
97836	65	Entwurf: Vernos Handschuhe	63129.75	42086.75
97837	65	Entwurf: Vernos Eisenstiefel	63129.75	42086.75
97838	65	Entwurf: Vernos Stiefel	63129.75	42086.75
97839	65	Entwurf: Vernos Schuhe	63129.75	42086.75
201000	1	Talismantrio	0	10000
201001	1	Talismantrio (30 Tage)	0	10000
201002	1	Talismantrio (7 Tage)	0	10000
201003	1	Talismantrio (1 Tag)	0	10000
201021	1	[VIP] Talismantrio	0	10000
70116	1	Lagerfeuer des Fortdauerns	1000	100000
70117	1	Lagerfeuer der Schnelligkeit	1000	10000
139303	1	Rainbow Rice Cake	0	1000
152896	1	Talismantrio	0	10000
152897	1	Talismantrio	0	10000
153100	1	Talismantrio	0	10000
153101	1	Talismantrio	0	10000
153102	1	Talismantrio	0	10000
