201003	1	Talisman triptyque (1 jour)	0	10000
201021	1	[V.I.P.] Talisman triptyque	0	10000
70116	1	Feu de camp continuel	1000	100000
70117	1	Feu de camp rapide	1000	10000
139303	1	Rainbow Rice Cake	0	1000
152896	1	Talisman triptyque	0	10000
152897	1	Talisman triptyque	0	10000
153100	1	Talisman triptyque	0	10000
153101	1	Talisman triptyque	0	10000
153102	1	Talisman triptyque	0	10000
