1605	1605001	Breaking Up Is Hard To Do
1606	1606001	Break Time
1607	1607001	Break Dance
1608	1608001	Quick Fuse
1609	1609001	Fusion Beat
1610	1610001	Fusion Bomb
1611	1611001	My Best Friend Is a Miner
1612	1612001	The Green Reaper
1613	1613001	Energy Vortex
1614	1614001	All Mine
1615	1615001	Font of Knowledge
1616	1616001	Nagabane
1617	1617001	Raiga, Raiga Burning Bright
1618	1618001	Sentinel from Another Age
1619	1619001	Bring Death to the Unliving
1620	1620001	Bearing Arms
1621	1621001	A Force To Be Reckoned With!
1622	1622001	What a View
1623	1623001	Highest Marks
1624	1624001	An Ancient Puzzle
1625	1625001	Lost Clues
1626	1626001	Enshrined
1627	1627001	Power Up!
1628	1628001	Ain't No Mountain High Enough
1629	1629001	Silent Hills
1630	1630001	Ribbidi Bobbidi Boo!
1631	1631001	Off the Beaten Path
1632	1632001	Baggage Handling
1633	1633001	In the Event of a Water Landing
1634	1634001	Do You Hear What I Hear?
1635	1635001	Better Living through Chemistry
1636	1636001	Quest for the High Elder
1637	1637001	Delving into the Past
1638	1638001	Staying Alive
1639	1639001	Out for Blood
1640	1640001	Neither Forgiven nor Forgotten
1641	1641001	You and What Armory?
1642	1642001	Safety-Sealed for Your Protection
1643	1643001	Good with Plants
1644	1644001	Good Gardener
1645	1645001	Spike Dislike
1646	1646001	You Build, I Break
1647	1647001	Buzzed
1648	1648001	Totally Tuberelle
1649	1649001	Sabex Subjugator
1650	1650001	Brought to Justice
1651	1651001	Slaughter, Rinse, Repeat
1652	1652001	Cut Down to Size
1653	1653001	Pure as the Driven Snow
1654	1654001	Hungry Hungry Demokrons
1655	1655001	Untouchable
1656	1656001	Ending the Nightmare
1657	1657001	A Cut Above
1658	1658001	A Cut Above
1659	1659001	A Cut Above
1660	1660001	A Cut Above
1661	1661001	A Cut Above
1662	1662001	A Cut Above
1663	1663001	A Cut Above
1664	1664001	A Cut Above
1665	1665001	A Cut Above
1666	1666001	Bird of Prey
1667	1667001	All You Can Beat
1668	1668001	Flower Power
1669	1669001	Can't Touch This
1670	1670001	Eggscellent
1671	1671001	Original or Extra Crispy?
1672	1672001	Gimme a Beat...down
1673	1673001	Completely Plucked
1674	1674001	Vanquished the Ravager
1675	1675001	Vanquished Nemesis
1676	1676001	Death to the Tenth Power
1677	1677001	Greased Lightning
1678	1678001	Shell Game
1679	1679001	Taking the Plunge
1680	1680001	Unflappable
1681	1681001	Lightning Rod
1682	1682001	Rising to the Challenge
1683	1683001	Lightning Round
1684	1684001	Nemesis No More
1685	1685001	Take a Hint
1686	1686001	Clean Living
1687	1687001	Tokka Annihilation
1688	1688001	Don't Need a Bigger Boat
1690	1690001	Pop the Bubbles
1691	1691001	Risen Master
1692	1692001	Relaxing by the Pool
1693	1693001	Things Fall Apart
1694	1694001	On Wings of Demokrons
1695	1695001	Demokron Massacre
1696	1696001	Rock Solid Defense
1697	1697001	Stand Your Ground
1698	1698001	Sky Captain
1699	1699001	Fiery Endeavor
1700	1700001	Wings of Fire
1701	1701001	Boneless Victory
1702	1702001	Body Heat
1703	1703001	Unmarked by Darkness
1704	1704001	Powered Up
1705	1705001	Sky Commander
1706	1706001	Powered Through
1707	1707001	Going the Distance
1708	1708001	Nakatam Tower Security Guard
1709	1709001	What's in The Box?
1710	1710001	Faster than a Speeding Arrow
1711	1711001	Yo, Elleon, I did it!
1712	1712001	Shatter the Phantom of the Queen
1713	1713001	Lead Gunner
1714	1714001	Gunner Secundus
1715	1715001	Gunner Prime
1716	1716001	Prone to Violence
1717	1717001	Ready, Aim, Fire
1718	1718001	BOOM! HEADSHOT!
1719	1719001	Hammered a Gunner
1720	1720001	Cutting-Edge Gunner
1721	1721001	Ooh, You Make Me Live
1722	1722001	Whatever This World Can Give to Me
1723	1723001	Been With You Such a Long Time
1724	1724001	Still Come Back to You
1725	1725001	I Got You to Help Me Forgive
1726	1726001	When Things Turn Out Bad
1727	1727001	You Know I'll Never Be Lonely
1728	1728001	I'm Happy, Happy at Home
1730	1730001	First through the Door
1731	1731001	Crop-Dusted
1732	1732001	No Strings Attached
1734	1734001	Wish You Weren't Here
1735	1735001	Dead Or Alive Or...
1736	1736001	This Won't Hurt A Bit
1737	1737001	Better Watch Your Step
1738	1738001	Just A Jump To The Left
1739	1739001	It's Strangely Comforting
1740	1740001	Personal Best
1741	1741001	Vault of Kaprima Conqueror
1742	1742001	Rock Crushing
1743	1743001	It's Just A Rock
1744	1744001	It's Damn Hot
1745	1745001	Somebody Stomp Me!
1746	1746001	I'm A Rock Legend!
1747	1747001	Filthy Argon Parasite
1748	1748001	Destined To Die
1749	1749001	Fulfilling The Legend
1750	1750001	Saravash's Ascent Conqueror
1751	1751001	To Be The Pirate King.
1752	1752001	Eliminate The Red Pirate
1753	1753001	Ahoy, Ahoy!
1754	1754001	A Pirate's Life For Me
1755	1755001	The Honor of a Quick Death
1756	1756001	Fourth Anniversary
1757	1757001	Movement of the Spheres
1758	1758001	Round and Round and Round We Go!
1759	1759001	Get a Charge out of Life
1760	1760001	As Above...
1761	1761001	So Below...
1762	1762001	Around the World
1763	1763001	Adventure in Space and Time
1764	1764001	Time Flies When You Have None
1765	1765001	The Master of Timespace
1766	1766001	Timescape Conqueror
1767	1767001	Hard as a Rock
1768	1768001	The Mountain to the Sea
1769	1769001	Moisturize Me
1770	1770001	What A Pretty Priestess
1771	1771001	Dignity of a Gentleman
1772	1772001	Don't Blink. Don't Think.
1773	1773001	Conqueror of the Inferno
1774	1774001	Thunderbolts and Lightning!
1775	1775001	Up, Up and Away!
1776	1776001	Stop Shooting Me!
1777	1777001	Round and Round We Go...Again
1778	1778001	Nimble Little Minx
1779	1779001	Boom Goes the Dynamite!
1780	1780001	Really, I Feel Fine...
1781	1781001	I've Crossed Oceans of Time
1782	1782001	The Hitchhiker's Guide to Timespace
1783	1783001	Muh-Muh-Muh-My Valona!
1784	1784001	Flatten the Continuum
1785	1785001	Parallel Hunter
1788	1788001	Unexpected and Unwelcome
1789	1789001	Come Hard or Not at All
1790	1790001	Five O'Clock Shadow
1791	1791001	Fresh Legs
1792	1792001	Quicker than Lightning
1793	1793001	Bad Luck Charlie
1794	1794001	Have We Met?
1795	1795001	Fire Fire FIRE!
1796	1796001	Spark-tastic
1797	1797001	Shock and Awe
1798	1798001	Slip'n'Slide
1799	1799001	Storm of the Century
1800	1800001	Power Hour
1801	1801001	High Boltage
1802	1802001	Treasure Hunt
1803	1803001	Reading and Writing
1804	1804001	Toad the Line
1805	1805001	Don't Blink
1806	1806001	It's Settled, Then
1807	1807001	A Light in the Darkness
1808	1808001	Curse Breaker
1809	1809001	May You Rest in Peace
1810	1810001	Dead Aman Walking
1811	1811001	Quick on Your Feet
1812	1812001	Ethereal Chills
1813	1813001	Touched by Darkness
1814	1814001	4th Anniversary
1817	1817001	You can't trust every rumor!
1818	1818001	Suit Up!
1819	1819001	Double Tapped
1820	1820001	Just a Jump to the Left
1821	1821001	Wake Up Screaming
1822	1822001	Ready to Believe You
1823	1823001	No Hiding Place Down There
1824	1824001	All the Ghosts and Goblins
1825	1825001	After the Afterlife
1826	1826001	Bring Me to Life
1827	1827001	Top Ten Hits
1828	1828001	Master of Forsaken Island
1830	1830001	It's Just a Jump to the Left
1831	1831001	Wait for the Bat Signal
1832	1832001	Gross!
1833	1833001	Chuckstruck
1834	1834001	It's in my Hair!
1835	1835001	Sp-sp-sp-splash Zone!
1836	1836001	Catastrophic Contagion
1837	1837001	Dermal Charge
1838	1838001	Caught in the Blast Radius
1839	1839001	Collateral Damage
1840	1840001	Defeat Verno
1841	1841001	Defeated Nightmare Verno
1842	1842001	Defeat Odoninos
1843	1843001	Defeat Elite Odoninos
1844	1844001	Triangulation
1845	1845001	Driving a Wedge
1846	1846001	Dakuryon's Notes
1847	1847001	Diary of a Mad Scientist
1848	1848001	Magic Is in the Blood
1849	1849001	Missed by a Stone's Throw
1850	1850001	Ultimate Eradication
1851	1851001	The Hand is Quicker Than the Eye
1852	1852001	I Never Get Tired of This
1853	1853001	Vengeance is Mine
1855	1855001	A Race Through Shadow
1856	1856001	Purging the Unclean
1857	1857001	I Could Do This All Day!
1859	1859001	Early Release Program
1860	1860001	Sanguinary Archers
1861	1861001	Sanguinary Knights
1863	1863001	Sanguinary Warriors
1864	1864001	Summoning Sickness
1865	1865001	Long Time No See
1866	1866001	Nice to Meet You
1867	1867001	Caimans Up to Here
1868	1868001	Lord of the Labyrinth
1869	1869001	Lord of the Hideout
1870	1870001	Up to Your Neck in Caimans
1871	1871001	Rated Mostly False
1872	1872001	Lying in Weight
1873	1873001	Liar, Liar, Pants on Fire!
1874	1874001	You Lied to Me!
1875	1875001	Green Around the Gills
1876	1876001	Truth Will Set You Free
1877	1877001	Polygraph Test
1880	1880001	Nightmare Smite
1881	1881001	Wax Rhapsodic
1882	1882001	Wax On, Wax Off
1883	1883001	Is This Real Life?
1884	1884001	Overcome Temptation
1885	6900	My Little Prince
1886	6910	Big thing in a small package!
1890	1890001	Burning at Both Ends
1891	1891001	Give in to Temptation
1892	1892001	Harsh Mistress
1893	1893001	Sweet Temptation
1894	1894001	Moral Minority
1895	1895001	She's No Lady
1896	1896001	Like a Bad Penny
1897	1897001	Fits of Rage
1898	1898001	Another Mouth to Feed
1899	1899001	Laser Tag
1900	1900001	Starting EP System!
1901	1901001	EP Rookie
1902	1902001	EP Veteran
1903	1903001	EP Champion
1904	1904001	Velika is Ours!
1905	1905001	Rewriting History
1906	1906001	Double Double
1907	1907001	Did I Do That?
1908	1908001	Death's Adept
1909	1909001	Death's Centurion
1910	1910001	Death's Legionnaire
1911	1911001	You'll Pay For This!
1912	1912001	Ow, Quit It!
1913	1913001	Really? Really?
1914	1914001	Tear It Down!
1915	1915001	Tear Them All Down!
1916	1916001	Lord of the Lake
1917	1917001	Tyrant of Gidd Mountain
1918	1918001	King of Crabs
1919	1919001	Drag the Lake
1920	1920001	Climb Every Mountain
1921	1921001	Get Crackin'
1922	1922001	I'm So Over You
1923	1923001	You've Lost That Lovin' Feeling
1924	1924001	Queen of the Damned
1925	1925001	Recurring Nightmare
1926	1926001	Undying Fury
1927	1927001	Soulless Embrace
1928	1928001	Sidestep the Issue
1929	1929001	Soul Survivor
1930	1930001	Fortress Around Your Heart
1931	1931001	Get over Here!
1932	1932001	Aired Out
1933	1933001	Rally, Rinse, Repeat
1934	1934001	Dragon Drop
1935	1935001	Dragon Slayer
1936	1936001	Head Dragon Slayer
1937	1937001	Conquerer of Harrowhold
1938	1938001	Against the Dragons
1939	1939001	A Trail of Broken Hearts
1940	1940001	My Skill's Better Than Yours
1941	1941001	Who's Your Daddy?
1942	1942001	Fire in the Hold
1943	1943001	Dust in the Wind
1944	1944001	Master of Harrowhold
1945	1945001	Lucky Seven
1946	1946001	Fifteenth Farewell
1947	1947001	Head Off
1950	1950001	No Prisoners
1951	1951001	No Escape
1952	1952001	Otherworldly Matters
1953	1953001	No Spark, No Fire
1954	1954001	Total Killjoy
1955	1955001	Playing with Portals
1956	1956001	Ready for Lakan
1957	1957001	Tales of the Valkyrie
1958	1958001	Choose Your Battles
1959	1959001	Smokejumper
1960	1960001	Float Like a Butterfly
1961	1961001	No Holds Barred
1962	1962001	Caught in the Act
1963	1963001	Veldeg's Worse Nightmare
1964	1964001	Held Back
1965	1965001	Nevertheless, We Persisted
1966	1966001	Smackdown
1967	1967001	Boom and Bust
1968	1968001	Pound for Pound
1969	1969001	Clotting Factor
1970	1970001	Holding the Record
1971	1971001	Shattering Expectations
1972	1972001	Deicide
1973	1973001	Deca-Deicide
1975	1975001	Overcoming Hurdles
1976	1976001	Per Tenebras
1977	1977001	Black Hole Sun
1979	1979001	Nobody's Fuel
1982	1982001	Lakan No More
1983	1983001	Lakan Nevermore
1984	1984001	No Time For An Evil God
1985	1985001	Unlocked!
1986	1986001	Never Dead Enough
1987	1987001	Fireproof
1988	1988001	Puny God
1989	1989001	No Thank You, Evil!
1990	1990001	Against All Odds... and Evens
1991	1991001	Pattern Master
1992	1992001	Pocket Money
1993	1993001	For the Needy
1994	1994001	Game of Death
1995	1995001	Perfect Season
1996	1996001	Live Dangerously
1997	1997001	Empowered
2010	2010001	Is That All You Got?
2011	2011001	Anger Management
2012	2012001	We Are Never Ever Ever...
2013	2013001	Such Research
2014	2014001	Dat Goblin Tho
2015	2015001	Get in a Few More Hits
2016	2016001	For Real This Time
2017	2017001	Blame the Archdevans
2018	2018001	Love the Leaves
2019	2019001	Beamless
2020	2020001	Quick Kills
2021	2021001	Protect the Little Guys
2022	2022001	You Guys Don't Have a Chance!
2023	2023001	Vortex Rider
2024	2024001	Shockless
2025	2025001	De-Pressed
2026	2026001	Hopscotch
2027	2027001	Move It Along
2028	2028001	Weapon Inspection
2029	2029001	No More Robophobia
2030	2030001	Words Cannot Express Randun
2031	2031001	Bomb Squad
2032	2032001	Short Circuit
2033	2033001	Off the Radar
2034	2034001	RK-9 Hacker
2035	2035001	Mission: Possible
2036	2036001	Powered Off
2037	2037001	Blueprinted
2038	2038001	524B-39 7F
2039	2039001	Deadliest Hate
2040	2040001	Equality Comes with Responsibility
2041	2041001	Hennika's Diary
2042	2042001	Hennika's Journal
2043	2043001	Scribbles
2044	2044001	Picnic in the Red Refuge
2045	2045001	Let Them Go
2046	2046001	Let Them Go No Longer
2047	2047001	Fire Bad
2048	2048001	Bombshells Rain From Above!
2049	2049001	No Blood, No Trace
2050	2050001	Hear Me Roar
2051	2051001	When You Have Killed Enough, They Stop Fighting
2052	2052001	How Did You Find Us?
2053	2053001	We Have a Guest! Again!
2054	2054001	Torn Memory Fragment
2055	2055001	Stained Memory Fragment
2056	2056001	Dusty Memory Fragment
2057	2057001	Frozen
2058	2058001	Acrophobia
2059	2059001	Nothing Can Stun Me
2060	2060001	Not Guilty
2061	2061001	Evasion Master
2062	2062001	Curse Addiction
2063	2063001	Lightspeed
2064	2064001	I See Blue
2065	2065001	To the Abyss and Back
2066	2066001	Abyss Raider
2070	2070001	You Rock!
2071	2071001	Inordinate Exsanguination
2072	2072001	On the Brink of Death
2073	2073001	Off to Slay the Dragon!
2074	2074001	Leander, I Got You!
2075	2075001	No Thanks, I Brought My Noseclip!
2076	2076001	Stomp Smash Smash Stomp
2077	2077001	Talk About Anticlimactic
2078	2078001	I Forgot My Safe Word
2079	2079001	Just Another Demon and Dragon
2080	2080001	Bad Dragon! Bad!
2081	2081001	I Should Get Paid for This
2082	2082001	Elemental Buffet
2083	2083001	A Must-Have for Cool Villains
2084	2084001	Demonic Bargain
2085	2085001	Another Day, Another Demon
2086	2086001	Straight to Hell
2087	2087001	Round Trip to Hell
2088	2088001	Rubberskin
2089	2089001	I Don't Believe in Elements
2090	2090001	No Thanks, Lovecraft
2091	2091001	Bad Diet
2092	2092001	Demons? More Like Lemons
2093	2093001	When Life Gives You Demons
2094	2094001	...Make Demonade?
2095	2095001	Catch Your Breath
2096	2096001	Niche Market
2097	2097001	Rise the Fallen
2098	2098001	The Legend Begins
2099	2099001	I Wanna Be the Very Best!
2100	2100001	Catching Them Is the Real Test
2101	2101001	Transcendent Brawler
2102	2102001	Transcendent Ninja
2103	2103001	Transcendent Valkyrie
2104	2104001	Transcendent Warrior
2105	2105001	Transcendent Lancer
2106	2106001	Transcendent Slayer
2107	2107001	Transcendent Berserker
2108	2108001	Transcendent Sorcerer
2109	2109001	Transcendent Archer
2110	2110001	Transcendent Priest
2111	2111001	Transcendent Mystic
2112	2112001	Transcendent Reaper
2113	2113001	Transcendent Gunner
2114	2114001	Bug Hunt
2115	2115001	Bug Control
2116	2116001	Bugbuster
2117	2117001	Dam Nectar
2118	2118001	Sweet as Honey
2119	2119001	Too Fast To Be
2120	2120001	Sick of Illusions
2121	2121001	Loquacious
2122	2122001	Former Guardian, Current Janitor
2123	2123001	Murder on the Wing
2124	2124001	Sick of the Murderwing
2125	2125001	Not My Time Yet
2126	2126001	The Perfect Cure
2127	2127001	Code Red and Blue
2128	2128001	Fine Dust Alert
2129	2129001	Evader
2130	2130001	Too Easy
2131	2131001	Too Slow!
2132	2132001	No Time for Games
2133	2133001	Rest in Peace
2134	2134001	Gone Wild
2135	2135001	Dawn of the Exodor War
2136	2136001	Endgame
2137	2137001	Not This Time
2138	2138001	Prepared for Immortality
2139	2139001	How About a Jump
2140	2140001	Making it Look Easy
2141	2141001	Draakon Exposer
2142	2142001	Chasing Butterflies
2143	2143001	Resisting the Immortal
2144	2144001	Becoming the Immortal
2145	2145001	Exodor Hero
2146	2146001	Stay Awhile and Listen
2147	2147001	We Meet Again
2148	2148001	Above Immortality
2149	2149001	Are We Done?
2150	2150001	Playtime
2151	2151001	Too Slow...Too Slow...
2152	2152001	You Should Bring Your Friend
2153	2153001	Who's Next?
2154	2154001	Arena 3/4
2155	2155001	Calm the Madness
2156	2156001	Easier Than It Looks
2157	2157001	A New Record
2158	2158001	I Can Do This All Day
2159	2159001	Footworn
2160	2160001	Who's Next?
2161	2161001	I Control You
2162	2162001	Mutiny
2163	2163001	Expert'ease
2164	2164001	Flawless
2165	2165001	Draakon Killer
2166	2166001	Great Massage!
2167	2167001	Stop Tickling Me
2168	2168001	Shoot...
2169	2169001	Do Not Misjudge Me
2170	2170001	That Was Easy
2171	2171001	Challenger
2172	2172001	You Can’t Kill Me
2173	2173001	Getting Used to It
2174	2174001	I’m the Champion Around Here
2175	2175001	Why Is There a Book Here?
2176	2176001	Too Slow of a Punch
2177	2177001	Move Your Feet!
2178	2178001	I See Where You’re Aiming
2179	2179001	Call Me Sensei
2180	2180001	I Saw a Phoenix
2181	2181001	Who’s Next?
2182	2182001	Warlord Slayer
2183	2183001	What Happened Next?
2184	2184001	Worthy Opponent.
2185	2185001	Hold on For a Second...
2186	2186001	Are We Done Here?
2187	2187001	Wings of Fire
2263	2263001	Balderon Tourist
3124	3124001	She Should’ve Stayed In 2012
3125	3125001	I Can Last Longer
3126	3126001	Baker's Dozen
3127	3127001	I’ll Need A Therapist After This
3128	3128001	Sayonara, Manaya!
5991	5991001	First Steps in a Larger World
5992	5992001	It's Not Always About Fighting
5993	5993001	To Stop a Predator
5994	5994001	Blending In
6000	6000001	Nobody Move!
6001	6001001	Advanced Shopper
6002	6002001	Master Shopper
6003	6003001	Double Luck
6004	6004001	World Guardian
6005	6005001	I Got a Box
6006	6006001	Flight Enthusiast
6007	6007001	Wind Rider
6008	6008001	Novice Pilot
6009	6009001	Flight Lover
6010	6010001	Lightning Rider
6011	6011001	Expert Pilot
6012	6012001	Flight Master
6013	6013001	Storm Rider
6014	6014001	Top Gun
6015	6015001	Legendary Treasure Hunter
6016	6016001	Fire Bad!
6230	6230001	Stagnant Water
6901	6901001	Down in the Underground
6902	6902001	Just Let Yourself In
6903	6903001	To Serve Man
6904	6904001	Bread and Carcasses
6905	6905001	Insider Knowledge
6906	6906001	It All Depends
6907	6907001	Rough Handling
7000	7000001	Count on Me
7001	7001001	Lean on Me
7002	7002001	Make an Impact
7003	7003001	Marda's Vengeance
7004	7004001	Marda's Justice
7005	7005001	Matched for Impact
7006	7006001	Three Times a Pirate
7007	7007001	EME Brace for Impact: Won 5 Times in Fraywind Canyon
7008	7008001	Nine Pounder
7009	7009001	Twelve Pounder
7010	7010001	Dismantle for Impact
7011	7011001	Darkness Reconquered
9811	9811001	Cleanse the Infection
9812	9812001	Liberate Ghillieglade
9813	9813001	Stick to the Plan
9814	9814001	Trip in the Rift
9815	9815001	Reopening Old Wounds
9816	9816001	Splitting Firewood
9817	9817001	The Giving Tree
9818	9818001	Sorry, I'm Busy
9819	9819001	Home Away From Home
9830	9830001	Champion of Celestial Arena
9831	9831001	Won 10 Times
9832	9832001	I Work Best Alone
9833	9833001	Hail to the Chief
9834	9834001	Spotted the Hyena
9835	590001	Sealed Land Champion
20000	20000001	Rogash's Garden
20001	20001001	Crabs?
20002	20002001	It Stings
20003	20003001	Pest Repelling
20004	20004001	Exodor Farmlands
20005	20005001	Fox Hunt
20006	20006001	All about Storage
20007	20007001	Farm Pests
20008	20008001	Iridian Wetlands
20009	20009001	Iridian Wetlands Raiders I
20010	20010001	Iridian Wetlands Raiders II
20011	20011001	Iridian Wetlands Dangers
20012	20012001	Verrak Fortress Patrol
20013	20013001	Verrak Fortress: Blackthorn Spiders
20014	20014001	Unempower the Mutants
20015	20015001	Rare Monsters in Exodor Outskirts
20016	20016001	Exodor Outskirts: Red-Flecked Crabs Hunter
20017	20017001	Exodor Outskirts: Thorny Eyestalker Hunter
20018	20018001	Exodor Outskirts: Vekes
20019	20019001	Exodor Outskirts: Zemces
20020	20020001	Exodor Outskirts: Axcellob
20021	20021001	Exodor Outskirts: Manuk
20022	20022001	Exodor Outskirts: Elite Priest
20023	20023001	Exodor Outskirts: Elite Naga Knight
20024	20024001	Research Problems
20025	20025001	Exodor Research Supporter
20026	20026001	Exodor Search and Rescue
20027	20027001	Alien Chemistry
20028	20028001	Free Exodor Chemist
20029	20029001	Above Exodor
20300	20300001	Harmony Grass
20301	20301001	Cobseed
20302	20302001	Veridia Root
20303	20303001	Mushroom Cap
20304	20304001	Moongourd Pulp
20305	20305001	Apple
20310	20310001	Plain Stone
20311	20311001	Cobala Ore
20312	20312001	Shadmetal Ore
20313	20313001	Xermetal Ore
20314	20314001	Normetal Ore
20315	20315001	Galborne Ore
20316	20316001	Pure Duranium Ore
20320	20320001	Achromic Essence
20321	20321001	Crimson Essence Crystal
20322	20322001	Earth Essence Crystal
20323	20323001	Azure Essence Crystal
20324	20324001	Opal Essence Crystal
20325	20325001	Obsidian Essence Crystal
20326	20326001	Pure Duranium Crystal
20601	20601001	Exodor: Rogash's Garden
20602	20602001	Exodor: Exodor Farmlands
20603	20603001	Exodor: Iridian Wetlands
20604	20604001	Exodor: Verrak Fortress
20605	20605001	Watch 'Em Hatch
20606	20606001	Paddling the Pond
20607	20607001	Fertile Lands
20608	20608001	Control Tower
20609	20609001	To Places Unknown
25462	25462001	Getty's Mysterious Pouch
28701	28701001	Stone Moroko
28702	28702001	Azurecheek Carp
28703	28703001	Crayfish
28704	28704001	Clownfish
28705	28705001	Angelfish
28706	28706001	Black-fin Clownfish
28707	28707001	Squid
28708	28708001	Crucian Carp
28709	28709001	Sea Eel
28710	28710001	Tang Fish
28711	28711001	Freshwater Eel
28712	28712001	Octopus
28713	28713001	Marlin
28714	28714001	Prince Salmon
28715	28715001	Mottled Ray
28716	28716001	Catfish
28717	28717001	Channel Catfish
28718	28718001	Eldritch Carp
28719	28719001	Gula Shark
28720	28720001	Chroma Salmon
28721	28721001	Electric Eel
28722	28722001	Yellowfin
28723	28723001	Dipturus
28724	28724001	Stone Octopus
28725	28725001	Crimson Marlin
28726	28726001	Prism Carp
28727	28727001	Bluefin
28728	28728001	Golden Crayfish
28729	28729001	Crimson Squid
28730	28730001	Mossback
28731	28731001	Golden Eel
28732	28732001	Crimson Shark
28733	28733001	Specklefin
28734	28734001	Makaira
28735	28735001	Gluda Shark
28736	28736001	Shrieking Eel
28743	28743001	Giant Catfish
28744	28744001	Golden Shark
28745	28745001	Fairy Snakehead
28746	28746001	Golden Sailfish
28747	28747001	Queen Salmon
28748	28748001	Golden Octopus
28749	28749001	Sea Anemone
28750	28750001	Hermit Crab
28751	28751001	Ink Squid
28752	28752001	Core Anemone
28753	28753001	Jarflower Cnidaria
28754	28754001	Veiltail
28755	28755001	Piranha
28756	28756001	Cydippida
28757	28757001	Nautiloid
28758	28758001	Pompom
28759	28759001	Electric Ray
28760	28760001	Rainbow Anemone
28761	28761001	Crimson Tuna
28762	28762001	Red-Eyed Piranha
28763	28763001	Azart Veiltail
28764	28764001	Pink Slender Catfish
28765	28765001	Starsquid
28766	28766001	Electric Carp
28767	28767001	Golden Cnidaria
28768	28768001	Crimson Salmon
28769	28769001	Mimic Octopus
28770	28770001	Golden Ray
28771	28771001	Rainbow Cnidaria
28772	28772001	Ammonite
28773	28773001	Cloud Anemone
28774	28774001	Giant Blue
28775	28775001	Azart Piranha
28776	28776001	Jarflower Veiltail
28777	28777001	Darkfin
28778	28778001	Golden Carp
28800	28800001	First Catch
28801	28801001	Gone Fishing
28802	28802001	Bucket of Fish
28803	28803001	Basket of Fish
28804	28804001	Boatload of Fish
28805	28805001	Minor Monger
28806	28806001	Major Monger
28807	28807001	Fishing Association Recruit
28808	28808001	For the Fishing Association!
28809	28809001	Women Want Me
28810	28810001	Fishing Enthusiast
28811	28811001	Cleared Muricai Fishery
28812	28812001	Cleared Cutthroat Harbor Fishery
28813	28813001	Cleared Lake of Tears Fishery
28814	28814001	Cleared Vexatus Swamp Fishery
28815	28815001	Cleared Celsian Lake Fishery
28816	28816001	Cleared Seren's Lake Fishery
28817	28817001	Cleaned Highwatch Pond!
28819	28819001	Come Back if You Want More
28820	28820001	Hide and Peek
30000	30000001	Mysterious Woods
30001	30001001	Cause of the Plague
30002	30002001	Argon Vestige
30003	30003001	Inexplicable Mystery
30004	30004001	What Tiaran Left Behind
30005	30005001	Acknowledging the Argons
30006	30006001	Put to the Test
30007	30007001	A Brutal Plan
30008	30008001	Vanguard Scout Inauguration
30009	30009001	The Chosen One
30010	30010001	Flooding the Grounds of Khanovar
30011	30011001	True Blade of Kaia
40000	40000001	One to End the Crisis
40001	40001001	Fall Back
40002	40002001	A Dream within the Dream
40003	40003001	Busy as a Beehive
40004	40004001	Your Best Shot
40005	40005001	Legendary
40006	40006001	Busiest Officer
40007	40007001	The Last Solution
40008	40008001	Born to Rescue
40009	40009001	Getting the Hang of It
40201	40201001	Level 70
40202	40202001	Accessed Skill Optimization.
40203	40203001	Optimized 2 Skills
40204	40204001	Optimized 4 Skills
40205	40205001	Optimized 6 Skills
40206	40206001	Advanced a Skill.
98101	98101001	Sharing a Cell
98102	98102001	Prison Riot!
98103	98103001	Jailhouse Rock
99101	99101001	First Place on the Battleground Leaderboard - Champions' Skyring
99102	99102001	Place on the Battleground Leaderboard - Champions' Skyring
99103	99103001	First Place on the Battleground Leaderboard - Fraywind Canyon
99104	99104001	Place on the Battleground Leaderboard - Fraywind Canyon
99105	99105001	First Place on the Battleground Leaderboard - Corsairs' Stronghold
99106	99106001	Place on the Battleground Leaderboard - Corsairs' Stronghold
99107	99107001	First Place on the Battleground Leaderboard—Shore Hold
99108	99108001	Place on the Battleground Leaderboard—Shore Hold
99109	99109001	First Place on the Battleground Leaderboard - Gridiron
99110	99110001	Place on the Battleground Leaderboard - Gridiron
99113	99113001	PvE Leaderboard Rewards Revamped Dreadspire 1st Place (If shown, BTS)
99114	99114001	PvE Leaderboard Rewards Revamped Dreadspire 2nd, 3rd Place (If shown, BTS)
99117	99117001	PvE Leaderboard Rewards Grotto of Lost Souls (Hard) 1st Place (BTS)
99118	99118001	PvE Leaderboard Rewards Grotto of Lost Souls (Hard) 2nd, 3rd Place (BTS)
99127	99127001	Anti-plant
99128	99128001	Executing the Executioner
99129	99129001	Getting Over Draakon
99131	99131001	Clutch Player
99132	99132001	Enough Games
99133	99133001	Overlord
99135	99135001	Curseproof
99136	99136001	Claw and Order
99138	99138001	Gimme Some Honey!
99139	99139001	The Sluggish Queen
99141	99141001	I’m the Dungeon Master!
510050	510050	8th Anniversary
510066	510066	9th Anniversary
510077	510077	FLAME of WILL
520029	520029001	Chooser of the Slain
520030	520030001	TERA Lover
520031	520031001	Birthday Guest
520032	520032001	Lunar Guardian
520033	520033001	Junior Detective
520034	520034001	Senior Detective
520035	520035001	Master Detective
520036	520036001	Master Warrior
520037	520037001	Master Slayer
520038	520038001	Master Berserker
520039	520039001	Master Archer
520040	520040001	Master Elementalist
520041	520041001	Master Priest
520042	520042001	Master Lancer
520043	520043001	Master Sorcerer
520044	520044001	Master Soulless
520045	520045001	Master Assassin
520046	520046001	Master Engineer
520047	520047001	Master Fighter
520048	520048001	Beat the Rush
