982	982001	Touriste de Kanstria
983	983001	Touriste de Scythera Fae
984	984001	Touriste de l'Avant-poste du Pionnier
985	985001	Touriste de la Forteresse de Zulfikar
986	986001	Touriste d'Habere
987	987001	Les nouveaux exploits de TERA…
988	988001	Insecticide
989	989001	Meet the Beetles
990	990001	Purée de scarabée
991	991001	L'Arche dénouée
992	992001	Et vous n'avez encore rien vu
993	993001	Scarabextase
994	994001	Bienvenue au banquet !
995	995001	Stabilité intérieure
996	996001	Arpenteur du passé
1001	1001001	Plongée profonde
1002	1002001	Danse au son de la musique de l'île
1003	1003001	{@g:Patineur artistique professionnel/Patineuse artistique professionnelle}
1004	1004001	La fête au village
1005	1005001	Plif plouf
1006	1006001	Chaleur d'été
1007	1007001	Dressage de dragon
1008	1008001	Fureur du dragon
1009	1009001	Colère du dragon des flammes
1010	1010001	Fortune du dragon d'or
1011	1011001	Sagesse du dragon de jade
1012	1012001	Ténèbres du dragon d'onyx
1013	1013001	Noblesse du dragon d'argent
1014	1014001	Mythe du dragon
1015	1015001	Fable du dragon
1016	1016001	Légende du dragon
1017	1017001	Toute-puissance du dragon
1100	1100001	Champion{@g:/ne} de la Bataille de la Gorge
1101	1101001	Champion{@g:/ne} de la Bataille de la Gorge
1102	1102001	Champion{@g:/ne} de la Bataille de la Gorge
1103	1103001	Champion{@g:/ne} de la Bataille de la Gorge
1104	1104001	Champion{@g:/ne} de la Bataille de la Gorge
1105	1105001	Champion{@g:/ne} de la Bataille de la Gorge
1106	1106001	Champion{@g:/ne} de la Bataille de la Gorge
1107	1107001	Champion{@g:/ne} de la Bataille de la Gorge
1108	1108001	{@g:Champion/Championne} 2012 de la Bataille de la Gorge !
1109	1109001	{@g:Champion/Championne} de la Bataille de la Gorge !
1110	1110001	{@g:Champion/Championne} de la Bataille de la Gorge !
1111	1111001	{@g:Champion/Championne} de la Bataille de la Gorge !
1112	1112001	{@g:Champion/Championne} de la Bataille de la Gorge !
1113	1113001	{@g:Champion/Championne} de la Bataille de la Gorge !
1114	1114001	{@g:Champion/Championne} de la Bataille de la Gorge !
1115	1115001	{@g:Champion/Championne} de la Bataille de la Gorge !
1118	1118001	Champion du tournoi de donjon de Velik
1119	1119001	Le finaliste de Killian du tournoi de donjon de Velik
1120	1120001	Le finaliste de Fraya du tournoi de donjon de Velik
1121	1121001	Le finaliste d'Hasmina du tournoi de donjon de Velik
1122	1122001	Le finaliste d'Elinu du tournoi de donjon de Velik
1123	1123001	Le finaliste de Veritas du tournoi de donjon de Velik
1124	1124001	Le finaliste d'Arcadia du tournoi de donjon de Velik
1125	1125001	Le finaliste de Kaidun du tournoi de donjon de Velik
1126	1126001	Le finaliste de Zenobia du tournoi de donjon de Velik
1127	1127001	Le finaliste d'Akasha du tournoi de donjon de Velik
1128	1128001	Le finaliste d'Icaruna du tournoi de donjon de Velik
1300	1300001	Maître Guerrier
1301	1301001	Maître Lancier
1302	1302001	Maître Pourfendeur
1303	1303001	Maître Berserker
1304	1304001	Maître Sorcier
1305	1305001	Maître Archer
1306	1306001	Maître Prêtre
1307	1307001	Maître Mystique
1308	1308001	Fin des vacances !
1309	1309001	Fin des vacances !
1310	1310001	Fin des vacances !
1311	1311001	Fin des vacances !
1312	1312001	Fin des vacances !
1313	1313001	Fin des vacances !
1314	1314001	Fin des vacances !
1315	1315001	Fin des vacances !
1316	1316001	Contrôle du canon
1317	1317001	Saison des cucurbitacées
1318	1318001	Moi, moi et encore moi
1319	1319001	Moi, moi et dix fois moi
1320	1320001	Moi, moi et cinquante fois moi
1321	1321001	Moi, moi et cent fois moi
1322	1322001	Anoblisseur débutant
1323	1323001	Raffineur débutant
1324	1324001	Aquafortiste débutant
1325	1325001	Alchimiste débutant
1326	1326001	Anoblisseur confirmé
1327	1327001	Raffineur confirmé
1328	1328001	Aquafortiste confirmé
1329	1329001	Alchimiste confirmé
1330	1330001	C'est tout un art
1331	1331001	Anoblisseur de pointe
1332	1332001	Raffineur de pointe
1333	1333001	Aquafortiste de pointe
1334	1334001	Alchimiste de pointe
1335	1335001	Cuisinier débutant
1336	1336001	Cuisinier confirmé
1337	1337001	Cuisinier de pointe
1338	1338001	À moi les friandises !
1339	1339001	Célébrez Halloween !
1401	1401001	Ça m'est venu en rêve
1402	1402001	Des vents contraires
1403	1403001	Marchand de sabres
1404	1404001	Opération : Vigilance (Vallée printanière)
1405	1405001	Opération : Vigilance (Ex Prima)
1406	1406001	Opération : Vigilance (Arx Umbra)
1407	1407001	Phase alpha
1408	1408001	1st place in GVG
1411	1411001	Je t'avais dit que ça passait !
1412	1412001	Le clou du spectacle
1413	1413001	Arsenal de l'injustice
1414	1414001	Vert luisant
1415	1415001	Une vie de parasite
1416	1416001	Vol au-dessus du Nid de Nimistrix
1417	1417001	L'eau de là-haut
1418	1418001	Festivités de pirate
1419	1419001	Prendre un bébé crabe par la main
1420	1420001	Étrangement familier...
1421	1421001	Le Mystique archidevan
1422	1422001	Un poisson, deux poissons
1423	1423001	Reconstituer le puzzle
1424	1424001	L'avidité ne connaît aucune limite
1425	1425001	La trace de la fleur bleue
1426	1426001	Souvenir des Bombes de magma
1427	1427001	Ordures irrécupérables
1428	1428001	Le pégase se porte-t-il bien&nbsp;?
1429	1429001	Monument de vérité
1430	1430001	Reposez en paix
1431	1431001	Panorama du souvenir
1500	1500001	Permis de voler
1600	1600001	Fraîchement retraité
1601	1601001	Premi{@gender:er/ère} au combat
1602	1602001	Le club des cinq
1603	1603001	Route déblayée
1604	1604001	Vétéran de la campagne du nord d'Arun
1605	1605001	Le plus dur, c'est la rupture
1606	1606001	Point de rupture
1607	1607001	Dément, tellement !
1608	1608001	Fusion réussie
1609	1609001	Relation fusionnelle
1610	1610001	Fusion nucléaire
1611	1611001	Mon meilleur ami est un mineur
1612	1612001	L'ange vert
1613	1613001	Tourbillon d'énergie
1614	1614001	Tout est à moi
1615	1615001	Source de connaissance
1616	1616001	Fléau naga
1617	1617001	Raiga muffin
1618	1618001	Sentinelle d'un autre âge
1619	1619001	Vie et mort d'un mort-vivant
1620	1620001	Port d'armes
1621	1621001	Une force sur qui compter !
1622	1622001	Quelle vue
1623	1623001	Escalade des mots
1624	1624001	Enigme datée
1625	1625001	Indices perdus
1626	1626001	Sanctuarisé{@g:/e}
1627	1627001	Monté{@g:/e} à bloc !
1628	1628001	Aucune montagne ne lui résiste
1629	1629001	Collines du Silence
1630	1630001	Ribbidi Bobbidi Bou !
1631	1631001	Hors des sentiers battus
1632	1632001	Manutention de bagages
1633	1633001	En cas d'amerrissage
1634	1634001	Entendez-vous ce que j'entends ?
1635	1635001	Chimie expérimentale
1636	1636001	La quête du Vénérable
1637	1637001	La fouille du passé
1638	1638001	Une question de survie
1639	1639001	Le prix du sang
1640	1640001	Ni oubli ni pardon
1641	1641001	Vous et l'armurerie quoi ?
1642	1642001	Scellé pour votre propre sécurité
1643	1643001	La main verte
1644	1644001	Un bon jardinier
1645	1645001	L'as des pics
1646	1646001	Vous construisez, je démolis
1647	1647001	L'abeille et la bête
1648	1648001	Totalement tuberelle
1649	1649001	Dompteu{@gender:r/se} de Sabex
1650	1650001	Aux mains de la justice
1651	1651001	On massacre et on recommence
1652	1652001	Eviscération expresse
1653	1653001	L'incorruptible
1654	1654001	Demokrons insatiables
1655	1655001	Intouchable
1656	1656001	Un terme au cauchemar
1657	1657001	Un cran au-dessus
1658	1658001	Un cran au-dessus
1659	1659001	Un cran au-dessus
1660	1660001	Un cran au-dessus
1661	1661001	Un cran au-dessus
1662	1662001	Un cran au-dessus
1663	1663001	Un cran au-dessus
1664	1664001	Un cran au-dessus
1665	1665001	Un cran au-dessus
1666	1666001	Oiseau de proie
1667	1667001	Abattage à volonté
1668	1668001	Flower Power
1669	1669001	Coup de tête balayé
1670	1670001	Merveill-oeufs
1671	1671001	Classique ou croustillant ?
1672	1672001	J'ai du bon taba... ssage
1673	1673001	Plumage intégral
1674	1674001	Ravageur vaincu
1675	1675001	Némésis vaincue
1676	1676001	Mort puissance 10
1677	1677001	Eclair huilé
1678	1678001	Jeu d'écailles
1679	1679001	Le grand plongeon
1680	1680001	Imperturbable
1681	1681001	Baguette foudroyante
1682	1682001	A la hauteur du défi
1683	1683001	Round éclair
1684	1684001	Némésis disparue
1685	1685001	Il va bien finir par comprendre
1686	1686001	Vie hygiénique
1687	1687001	Annihilation Tokka
1688	1688001	Fluctuat nec mergitur
1690	1690001	Eclater les bulles
1691	1691001	Passé{@g:/e} maître
1692	1692001	En balade aquatique
1693	1693001	Tout s'effondre
1694	1694001	Sur les ailes des Demokrons
1695	1695001	Demokron décimés
1696	1696001	Défense solide comme un roc
1697	1697001	Indélogeable
1698	1698001	Capitaine céleste
1699	1699001	Opiniâtre fougueux
1700	1700001	Ailes de feu
1701	1701001	Victoire désossée
1702	1702001	Chaleur corporelle
1703	1703001	Epargné par l'obscurité
1704	1704001	Mach 1
1705	1705001	Commandant céleste
1706	1706001	Turboréacteur
1707	1707001	De longue haleine
1708	1708001	Vigile de la Tour de Nakatam
1709	1709001	Qu'est-ce qu'il y a dans ce paquet ?
1710	1710001	Plus rapide qu'une flèche
1711	1711001	Premier de cordée
1712	1712001	Fracassez le fantôme de la reine
1713	1713001	Meilleure Artilleuse
1714	1714001	Artilleuse habile
1715	1715001	Artilleuse fondatrice
1716	1716001	Tendances violentes
1717	1717001	En joue, feu
1718	1718001	BOUM ! EN PLEINE TÊTE !
1719	1719001	Artilleuse tabassée
1720	1720001	Artilleuse de pointe
1721	1721001	Amicalement vôtre
1722	1722001	Le début d'une belle amitié
1723	1723001	Si t'es mon pote
1724	1724001	Avoir un bon copain
1725	1725001	Les copains d'abord
1726	1726001	Comme larrons en foire
1727	1727001	Une amitié millénaire
1728	1728001	Comme les deux doigts de la main
1730	1730001	Premi{@g:er/ère} Conquérant{@g:/e} du 22e défi
1731	1731001	Avoir le plumeau à portée de main
1732	1732001	Déclaration d'amour échouée
1734	1734001	Fallait pas l'inviter
1735	1735001	Mort ou vif ou encore...
1736	1736001	Vous n'allez rien sentir
1737	1737001	Sur un piédestal
1738	1738001	Juste un bond sur la gauche
1739	1739001	Étrangement réconfortant
1740	1740001	Meilleur score personnel
1741	1741001	Conquérant{@g:/e} du Caveau de Kaprima
1742	1742001	Concassage de roche
1743	1743001	Ce n'est que de la pierre.
1744	1744001	Quelle chaleur
1745	1745001	Quelque chose m'a piétiné{@g:/e}
1746	1746001	Légende du Roc !
1747	1747001	Immonde parasite argon
1748	1748001	Voué à la mort
1749	1749001	Accomplir la légende
1750	1750001	Conquérant{@g:/e} de l'Ascension de Saravash
1751	1751001	Être le roi des pirates
1752	1752001	Éliminez le pirate rouge
1753	1753001	Ohé, ohé !
1754	1754001	La magie gâte la sauce
1755	1755001	L'honneur d'une mort rapide
1756	1756001	4e anniversaire
1757	1757001	Rotation des sphères
1758	1758001	Trois petits tours et puis s'en vont !
1759	1759001	Une journée chargée
1760	1760001	Ce qui est en haut
1761	1761001	Ce qui est en bas
1762	1762001	Tour du monde
1763	1763001	Une brève histoire d'espace-temps
1764	1764001	Le temps file quand on en manque
1765	1765001	Le Maître de l'espace-temps
1766	1766001	Conquérant de l'Espace-temps de Valona
1767	1767001	Dur comme la roche
1768	1768001	Une montagne vers la mer
1769	1769001	Il faut se mouiller
1770	1770001	Une prêtresse fort prêteuse
1771	1771001	L'honneur d'un gentilhomme
1772	1772001	Foudre de guerre
1773	1773001	Conquérant{@g:/e} de la Fournaise
1774	1774001	Tonnerre et coups de foudre !
1775	1775001	La fille de l'air
1776	1776001	Ne tirez plus !
1777	1777001	À donner le tournis
1778	1778001	Sacrée p'tite allumeuse
1779	1779001	C'est de la dynamite !
1780	1780001	Je vais bien, je vous assure...
1781	1781001	J'ai traversé des océans d'éternité
1782	1782001	Le guide du voyageur intertemporel
1783	1783001	À l'épreuve du temps
1784	1784001	Terminez l'Espace-temps de Valona (difficile).
1788	1788001	Indésirable et inattendu
1789	1789001	Rester de marbre
1790	1790001	Rasage de près
1791	1791001	Jambes alertes
1792	1792001	Plus vite que l'éclair
1793	1793001	Poissard{@g:/e}
1794	1794001	On se connaît ?
1795	1795001	Au feu, au feu, AU FEU !
1796	1796001	Étincelant{@g:/e}
1797	1797001	Stupeur et tremblements
1798	1798001	R{@gender:oi/eine} de la glisse
1799	1799001	Tempête du siècle
1800	1800001	À contre-courant
1801	1801001	Haute tension
1802	1802001	Chasse au trésor
1803	1803001	Lire et écrire
1804	1804001	Crapaud bas  !
1805	1805001	Ne clignez pas des yeux
1806	1806001	C'est archivé
1807	1807001	Une lueur dans l'obscurité
1808	1808001	Briseu{@gender:r/se} de malédictions
1809	1809001	Reposez en paix
1810	1810001	La marche funèbre
1811	1811001	D'un pas alerte
1812	1812001	Frissons éthérés
1813	1813001	L'étreinte des ténèbres
1814	1814001	4th Anniversary
1817	1817001	Il ne faut pas croire tout ce qu'on raconte&nbsp;!
1818	1818001	3, 2, 1, c'est parti&nbsp;!
1819	1819001	Un instant... Ça me dit quelque chose.
1820	1820001	Doucement...
1821	1821001	Plus que 10 minutes&nbsp;!
1822	1822001	Je ne crains pas la malédiction&nbsp;!
1823	1823001	Il n'y aura pas de pierre tombale pour moi ici.
1824	1824001	L'esprit malin
1825	1825001	Les esprits me sont désormais familiers.
1826	1826001	Je n'aurais pas cru que vous me ramèneriez à la vie.
1827	1827001	Arrêtez de me ressusciter&nbsp;!
1828	1828001	Vous ne méritez pas d'être en vie sur cette île&nbsp;!
1830	1830001	Qui est l'enfant&nbsp;?
1831	1831001	Que faites-vous ici&nbsp;?
1832	1832001	Beurk&nbsp;!
1833	1833001	Porté{@g:/e} pâle
1834	1834001	Mal portant{@g:/e}
1835	1835001	Immonde archidevan
1836	1836001	Ne m'approchez pas&nbsp;!
1837	1837001	Écartez-vous&nbsp;!
1838	1838001	Pas si près&nbsp;!
1839	1839001	Gardez vos distances&nbsp;!
1840	1840001	Victoire sur Verno
1841	1841001	Victoire sur Verno cauchemardesque
1842	1842001	Créatures d'Odon
1843	1843001	Créatures maléfiques d'Odon
1844	1844001	Les deux font la paire
1845	1845001	Vue insoutenable
1846	1846001	Comptes rendus d'expérience de Dkurion
1847	1847001	Victoire ultime
1848	1848001	Familier de l'occulte
1849	1849001	Magie du sang
1850	1850001	Extinction
1851	1851001	Marque du sang
1852	1852001	Vengeance centenaire
1853	1853001	Enfin vengée
1855	1855001	Plus vite que son ombre
1856	1856001	Dégoûtant mais inévitable
1857	1857001	Je vais vous déchiqueter&nbsp;!
1859	1859001	Qui êtes-vous&nbsp;?
1860	1860001	Archers éliminés
1861	1861001	Chevaliers éliminés
1863	1863001	Guerriers éliminés
1864	1864001	Bourreau d'archidevans
1865	1865001	Ça faisait une paye&nbsp;!
1866	1866001	Ravi de vous revoir
1867	1867001	Efforts vains
1868	1868001	Seigneur du Labyrinthe
1869	1869001	Seigneur du Repaire
1870	1870001	Travail de Sisyphe
1871	1871001	Éradicat{@gender:eur/rice} de mensonges
1872	1872001	Les mensonges ont les jambes courtes&nbsp;!
1873	1873001	Ce plateau m'appartient&nbsp;!
1874	1874001	L'hiver est déjà là&nbsp;?
1875	1875001	La voie de la maîtrise est bien longue
1876	1876001	Raclée pour le menteur
1877	1877001	Détecteur de mensonges
1880	1880001	Me haïssez-vous tellement ?
1881	1881001	Faites-leur savoir que je ne viendrai pas...
1882	1882001	Ouf, ce n'est pas passé loin !
1883	1883001	Mon instinct ne m'a pourtant pas trompé !
1884	1884001	Résistance au charme
1885	6900	Mon petit prince
1886	6910	Petit, mais costaud !
1890	1890001	Détruisez la bougie avant qu'elle ne s'éteigne.
1891	1891001	Mon énergie touche à sa fin. Mais bizarrement... je me sens bien.
1892	1892001	Je ne suis pas si faible que ça.
1893	1893001	Quiétude imperturbable
1894	1894001	Gardien vertueux d'Arborea
1895	1895001	Mais quelle idée de se relever...
1896	1896001	Mettez-y donc tout ce que vous avez !
1897	1897001	Les rouges ou les bleus ?
1898	1898001	Bonheur parental
1899	1899001	Souvenirs d'un temps révolu...
1900	1900001	Lancez le système de PE !
1901	1901001	Débutant en PE
1902	1902001	Vétéran en PE
1903	1903001	Maître en PE
1904	1904001	Velika nous appartient.
1905	1905001	Plus que fabuleux, légendaire.
1906	1906001	Pas de demi-mesure
1907	1907001	Un de moins
1908	1908001	C'est ce qu'on appelle le savoir-faire
1909	1909001	Mourez, héhé...
1910	1910001	N'ayez pas peur, je ne vous ferai pas de mal
1911	1911001	Je me vengerai
1912	1912001	Je vais le dire à ma maman
1913	1913001	Partie de cartes avec la grande faucheuse
1914	1914001	C'est quoi ça ?
1915	1915001	Commando de déblaiement
1916	1916001	Coque dure mais chair tendre
1917	1917001	Tournée de steaks verts !
1918	1918001	Au menu : soupe au crabe
1919	1919001	Broyeur de crustacé
1920	1920001	Tueur de dragon
1921	1921001	Casseur de pinces
1922	1922001	Mais qu'avez-vous pris pour devenir si fort ?
1923	1923001	Champion des Ruines de Lachelitas (facile)
1924	1924001	Créature cauchemardesque éliminée.
1925	1925001	Souverain dracoloth... et pourtant, quel gringalet !
1926	1926001	Pour évaluer la brutalité de Malgarios ressuscité...
1927	1927001	Passons à l'assaut.
1928	1928001	Votre esquive est sans pareille !
1929	1929001	Cessez de faire trembler les murs !
1930	1930001	Champion des Ruines de Lachelitas (difficile)
1931	1931001	Venez tous ici !
1932	1932001	On commence à s'ennuyer !
1933	1933001	Le goût du bonus !
1934	1934001	Dompteur de dragon
1935	1935001	Simplissime, non ?
1936	1936001	Meilleure partie
1937	1937001	Conquérant du Passage détruit du royaume des dieux
1938	1938001	J'ai arrêté de compter...
1939	1939001	Surpasser la créature cauchemardesque.
1940	1940001	Ma main est plus rapide que le vent
1941	1941001	Mais qui vous a donc créé ?
1942	1942001	Il y a une taupe par ici !
1943	1943001	Ainsi, c'est vous la taupe !
1944	1944001	Champion du Passage détruit du Royaume des dieux
1945	1945001	Vous ne m'échapperez pas !
1946	1946001	Bonjour et au revoir !
1947	1947001	Bisque bisque rage !
1950	1950001	Arrêtez de courir, le temps que je vous supprime !
1951	1951001	Défigure de style
1952	1952001	Hein ? Qu'est-ce que ça veut dire ?
1953	1953001	Un génie !
1954	1954001	Qu'est-ce que je fais ici avec un monstre...
1955	1955001	Joli, mais pas trop mon genre
1956	1956001	Prêt à affronter Lakan
1957	1957001	La légende oubliée de la Danselune
1958	1958001	Renverser le funambule
1959	1959001	Des pieds plus prestes que la lumière
1960	1960001	Tout le monde à un plan. Avant de prendre quelques coups.
1961	1961001	Grand clapet, rien derrière
1962	1962001	J'ai bien fini par vous avoir !
1963	1963001	Ce n'est qu'un monstre comme les autres.
1964	1964001	Vous allez maintenant connaître le vrai Veldeg !
1965	1965001	Je vous déplais, non ?
1966	1966001	Ça, c'est fait !
1967	1967001	Bip ! Explosion dans 3 secondes.
1968	1968001	Groaaar, groaaar, groaaar !
1969	1969001	Hache esquivée *tralalalala*
1970	1970001	Bénies soient vos compétences !
1971	1971001	J'y suis parvenu !
1972	1972001	Dieu est mort
1973	1973001	Dieu est mort 10 fois
1975	1975001	Entraînement au saut d'orbes
1976	1976001	Un morceau... de la pizza de Dkurion ?
1977	1977001	Voilà des perles néfastes
1979	1979001	Prends-moi pour du petit bois et je te tue !
1982	1982001	Lakan, vous avez bien travaillé pendant ces deux années. Je me réjouis d'avance de vous revoir !
1983	1983001	Un dieu pitoyable
1984	1984001	Tiens, j'ai tout donné sans le faire exprès...
1985	1985001	Le monde des pizzas est bien paisible
1986	1986001	Un vrai héros n'a jamais la dalle
1987	1987001	Votre enchaînement d'attaques c'est puissante/faible/moyenne/faible/puissante ?
1988	1988001	Les jobs de l'extrême, épisode Prince des enfers
1989	1989001	Bourreau du prince des enfers
1990	1990001	Simple, n'est-ce pas ?
1991	1991001	Esquiver à tout prix, esquiver 2 fois
1992	1992001	L'argent de poche de Demoroth
1993	1993001	Je n'ai pas un sou, mais j'ai la classe !
1994	1994001	Sauver un Humain par partie de jeu de hasard
1995	1995001	Avec autant de parties, sauver des Humains n'était apparemment qu'un prétexte.
1996	1996001	Gardien, vous ne devriez pas aborder la chose ainsi. Les dés doivent rester un simple jeu.
1997	1997001	Nouvelle puissance
2010	2010001	Cette compétence sert-elle donc à vous tabasser à plaisir ?
2011	2011001	Les colériques sont incorrigibles.
2012	2012001	C'est censé me faire perdre l'équilibre ?
2013	2013001	Je suis un gardien de la Station de recherche !
2014	2014001	Votre méchanceté n'est sans doute pas innée.
2015	2015001	Les nombreuses victimes minimisent mon sentiment de culpabilité.
2016	2016001	Le qualificatif Alpha est censé m'impressionner ?
2017	2017001	Je n'y suis pour rien. Remerciez les archidevans.
2018	2018001	Bon vent ! Affreux compagnon !
2019	2019001	Rouge ou bleu ? Pour quelle pierre magique opterez-vous ?
2020	2020001	Bon vent ! Compagnon pitoyable !
2021	2021001	Ce n'est pas faux... Après tout, vous ne le faites que pour gagner votre pain...
2022	2022001	Non ! Pauvre gobelin !
2023	2023001	3, 2, 1, bungee !
2024	2024001	Je ne suis pas un Pokémon.
2025	2025001	En fin de compte, c'est la presse qui gouverne.
2026	2026001	Je pensais avoir échappé à toutes les attaques.
2027	2027001	L'art de manipuler les objets
2028	2028001	Mon arme est-elle en état de marche ?
2029	2029001	Les robots ne m'effraient plus.
2030	2030001	Les vraies pensées de Randun
2031	2031001	À combien de bombes survivrez-vous ?
2032	2032001	Contact défectueux
2033	2033001	Allez, lancez-vous !
2034	2034001	Piratage du RK-9
2035	2035001	Mission impossible
2036	2036001	RK-9, désormais hors-ligne
2037	2037001	Enregistrer le plan de construction du RK-9
2038	2038001	524B-39 7F
2039	2039001	Ennemis de la Fédération
2040	2040001	Même service pour tous
2041	2041001	Journal de Hennika, tome 7
2042	2042001	Journal de Hennika, tome 146
2043	2043001	Cahier d'exercices
2044	2044001	Excursion dans le Camp des révolutionnaires
2045	2045001	Lâchez l'affaire !
2046	2046001	Mais lâchez donc l'affaire !
2047	2047001	Ça sent le roussi !
2048	2048001	Tapis de balles
2049	2049001	Le premier qui saigne a perdu !
2050	2050001	Le rugissement du lion puissant
2051	2051001	Ces maudits révolutionnaires ! Ne bougez pas d'ici !
2052	2052001	Bien caché...
2053	2053001	Mais qu'est-ce qui vous prend ?
2054	2054001	Fragment de souvenir déchiré
2055	2055001	Fragment de souvenir souillé
2056	2056001	Vieux fragment de souvenir
2057	2057001	Glaciation
2058	2058001	J'ai le vertige !
2059	2059001	Bah, ce n'est rien du tout.
2060	2060001	Je suis vraiment innoncent.
2061	2061001	Je suis au bon endroit ?
2062	2062001	Si ça continue, quelque chose de grave va arriver.
2063	2063001	Aussi vite que possible
2064	2064001	Ce qui nous unit
2065	2065001	Je ne crains plus l'abîme
2066	2066001	Seigneur de l'abîme
2070	2070001	Attention, chutes de pierres !
2071	2071001	Il... Il nous faut plus de sang !
2072	2072001	À la croisée de la vie et de la mort
2073	2073001	Abattez ce dragon !
2074	2074001	Lian, vous m'appartenez enfin !
2075	2075001	Votre odeur est palpable
2076	2076001	Roulade et pique, pique et roulade
2077	2077001	Le plus tôt sera le mieux
2078	2078001	Une petite douche ?
2079	2079001	Je n'ai peur de personne !
2080	2080001	Bourreau du dragon ténébreux
2081	2081001	Que faites-vous donc ici ?
2082	2082001	Je prends ce qui me plaît
2083	2083001	Quai 2 3/4
2084	2084001	Séduction diabolique
2085	2085001	La Forteresse de Ténébris est tombée !
2086	2086001	Non, maudit diable !
2087	2087001	Adios !
2088	2088001	Comme du caoutchouc
2089	2089001	Victoire physique
2090	2090001	Ce n'est pas à mon goût...
2091	2091001	Je ne sens aucun goût
2092	2092001	Diable... attributs... tout cela n'est rien.
2093	2093001	C'est qui le méchant, maintenant ?
2094	2094001	Game over
2095	2095001	Souffle de trahison
2096	2096001	Stratégie d'assaut
2097	2097001	Purifier l'âme de Baharr
2098	2098001	Une légende est née !
2099	2099001	Ça commence enfin !
2100	2100001	Le rêve mis à l'épreuve
2101	2101001	Premier Bourrask d'élite
2102	2102001	Premier Ninja d'élite
2103	2103001	Première Danselune d'élite
2104	2104001	Premier Guerrier d'élite
2105	2105001	Premier Lancier d'élite
2106	2106001	Premier Pourfendeur d'élite
2107	2107001	Premier Berserker d'élite
2108	2108001	Premier Sorcier d'élite
2109	2109001	Premier Archer d'élite
2110	2110001	Premier Prêtre d'élite
2111	2111001	Premier Mystique d'élite
2112	2112001	Première Mortiféra d'élite
2113	2113001	Première Artilleuse d'élite
2114	2114001	La vermine est coriace.
2115	2115001	La vermine est coriace, mais le gardien l'est plus encore.
2116	2116001	Lâchez le gardien dans le nid !
2117	2117001	Absorption de miel de Ferva
2118	2118001	Un peu de miel ?
2119	2119001	Quelle vitesse... même pour l'esquive !
2120	2120001	Qu'est-ce que vous regardez ? Ça, c'est mon illusion.
2121	2121001	Moulin à paroles
2122	2122001	De gardien d'Arborea à chasseur de papillon ?
2123	2123001	Pif, Parf !
2124	2124001	Pif, Parf !
2125	2125001	Le secret de l'immortalité ? Ne pas mourir !
2126	2126001	Anticorps toxiques
2127	2127001	Un petit laser rouge ? Un petit laser bleu ?
2128	2128001	[Dépêche] Alerte aux particules fines
2129	2129001	Rien n'est pire que la douleur, alors il faut esquiver !
2130	2130001	Vous avez vaincu Parquina et montez de niveau.
2131	2131001	Expert de l'esquive
2132	2132001	Prêts ? Partez !
2133	2133001	Reposez en paix
2134	2134001	Un soupçon d'ambition ?
2135	2135001	Début de la guerre d'Exodor
2136	2136001	Pacificateur
2137	2137001	Résurrection avortée
2138	2138001	La foire aux immortels
2139	2139001	Saut dans l'inconnu
2140	2140001	Ce n'est rien !
2141	2141001	Pourfendeur de hauts dragons
2142	2142001	La force de l'habitude
2143	2143001	Bourreau de l'immortel
2144	2144001	Véritablement immortel
2145	2145001	Héros d'Exodor
2146	2146001	Victoire express
2147	2147001	Retrouvailles
2148	2148001	Immortel... mais encore ?
2149	2149001	*kof* Mission accomplie ?
2150	2150001	Toutes voiles dehors
2151	2151001	Trop lent...
2152	2152001	Incontesté
2153	2153001	À qui le tour ?
2154	2154001	Et maintenant ?
2155	2155001	Folie refoulée
2156	2156001	Esquive et frappe
2157	2157001	Le chrono, maître
2158	2158001	Avez-vous bien tout retenu ?
2159	2159001	La torpeur est un fléau
2160	2160001	Accomplir tous les exploits.
2161	2161001	À livre ouvert
2162	2162001	Soulèvement des cadets
2163	2163001	Erreur et progrès : deux faces d'une même médaille
2164	2164001	Perfection
2165	2165001	En garde, Kalligar !
2166	2166001	Carreau d'énergie
2167	2167001	Guili-guili !
2168	2168001	Effondrement
2169	2169001	Qu'est-ce que la douleur ?
2170	2170001	Colonne triomphale
2171	2171001	Pour l'éternité
2172	2172001	Rira bien...
2173	2173001	Vite fait bien fait
2174	2174001	Place au champion !
2175	2175001	Livre à l'horizon
2176	2176001	Allegro, mon ami !
2177	2177001	Sans accrocs
2178	2178001	Omniscience
2179	2179001	Appelez-moi maître
2180	2180001	Phénix droit devant
2181	2181001	Au suivant !
2182	2182001	Un pas dans l'éternité
2183	2183001	Nouvelle lecture
2184	2184001	Adversaire à sa mesure
2185	2185001	Attendez une seconde...
2186	2186001	C'est fini ?
2187	2187001	Ailes de Feu
2263	2263001	Touriste de Balderon
3124	3124001	Elle aurait dû rester en 2012
3125	3125001	Je peux durer plus longtemps
3126	3126001	Dozen d'un boulanger
3127	3127001	J'aurai besoin d'un psychologue après ça
3128	3128001	Adieu Manaya!
5991	5991001	Premiers pas dans un vaste monde
5992	5992001	La vie n'est pas que combats
5993	5993001	Arrêter un prédateur
5994	5994001	Se fondre dans la masse
6000	6000001	Pas un geste !
6001	6001001	Délicieuse boutique
6002	6002001	Boutique fantastique
6003	6003001	Bénéfices partagés
6004	6004001	Les gardiens sont patients
6005	6005001	Finalisation de l'achat de caisse médiocre
