791026;Battel
791027;Errill
791028;Serika
791029;Lorcada Defender
791030;Lorcada Defender
791031;Lorcada Defender
791032;Villager
791033;Villager
791034;Rukeb
791035;Amiya
791036;Turzek
791037;Ushani
791038;Nurjas
791039;Jasdar
791040;Edansyr
791041;Stolon
791042;Pedicel
791043;Ninthalor
791044;Saevel
791045;Tirin
791046;Pirix
791047;Meziira
791048;Tauriqan
791049;Zhubin
791050;Tahereh
791051;Yasamin
791052;Parvana
791053;Azar
791054;Sims
791055;Donba
791056;Karkant
791057;Malwer
791100;Escaped Human Apprentice
791101;Popori Technician
791102;Gaicus
791103;Jelena
791300;Luthar
791400;Mission Board
791401;Mission Board
791402;Mission Board
791501;Muhrak's Workshop Teleportal
791600;Delure
791602;Mission Board
791603;Raneria
791700;Guard
791800;Teo
791801;Dekel
791802;Teena
791803;Machel
791804;Borgie
791805;Gim
791955;Major Milestone
791956;Yoki
791957;Shan
791958;Nepir
791959;Phota
792501;Palkir
792502;Konchel
798000;Ellonia
799000;Tikat
799004;Ambrrr
801001;Jonyne
801002;Mushar
801003;Zekt
801004;Kurniran
801005;Magerson
801006;Chekin
801007;Latona
801008;Teleportal
801011;Felar
801012;Bhelal
801013;Eton
801014;Nula
801015;Meylor
801016;Ghazi
801017;Leolin
801018;Sibumak
801019;Garinia
801020;Yedwin
801021;Netherclaw
801022;Kaiudro
801023;Cantana
801024;Guntsh
801025;Soldier
801026;Soldier
801027;Soldier
801028;Soldier
801100;Qivar
801101;Graawkeen
801300;Hekard
801400;Mission Board
801401;Mission Board
801402;Mission Board
801600;Belash
801602;Mission Board
801603;Emya
801700;Guard
801800;Javis
801801;Aurelian
801802;Tylan
801803;Tajal
801804;Pristan
801805;Tezukha
801806;Leniya
801955;Major Milestone
801956;Yoki
801957;Shan
801958;Nepir
801959;Phota
802501;Tehvs
808000;Ellonia
808100;Leaf
809000;Tikat
809004;Ambrrr
811001;Shelane
811002;Henbrough
811003;Tienne
811004;Panam
811005;Ragal
811006;Levorn
811007;Ganta
811008;Teleportal
811009;Adaran
811010;Udaman
811011;Eltarun
811012;Theonell
811013;Guardian Arcanist
811014;Guardian Arcanist
811015;Guardian Arcanist
811016;Guardian Arcanist
811017;Sein
811018;Siira
811019;Rocorun
811020;Toyael
811021;Madaan
811022;Davael
811023;Laynala
811024;Nyael
811026;Naran
811027;Putte
811028;Tanseril
811029;Cymbiir
811030;Tendril
811031;Petiole
811032;Eltaor
811033;Braern
811034;Jhaeros
811035;Nym
811036;Mirthal
811037;Oenel
811038;Kymil
811039;Yarathil
811040;Zaor
811041;Aelrindel
811042;Vesryn
811043;Dasyra
811044;Lidaera
811045;Naevys
811046;Ailun
811300;Tunstar
811400;Mission Board
811600;Talwer
811601;Ynera
811602;Mission Board
811603;Gillian
811700;Guard
811800;Villager
811801;Villager
811802;Gemen
811803;Viewer
811804;Viewer
811805;Lini
811806;Dayla
811955;Major Milestone
811956;Yoki
811957;Shan
811958;Nepir
811959;Phota
812501;Pelshik
818000;Ellonia
819000;Tikat
819004;Ambrrr
8110000;Wedon
8110001;Barad
8110002;Gyorg
8110003;Viegas
831001;Colekia
831002;Cheroude
831003;Porarlin
831004;Nunahd
831005;Morar
831006;Jakren
831007;Teleportal
831008;Junash
831009;Nelixia
831010;Dena
831011;Forsil
831012;Mutah
831013;Dabash
831014;Kilda
831015;Leydine
831016;Giovan
831017;Ahviin
831018;Ghubara
831019;Khazan
831020;Westonia Defender
831021;Westonia Defender
831022;Galey
831023;Porter
831024;Villager
831025;Villager
831300;Jaman
831401;Mission Board
831600;Tanisk
831601;Delia
831602;Mission Board
831603;Ariane
831700;Guard
831955;Major Milestone
831956;Yoki
831957;Shan
831958;Nepir
831959;Phota
832501;Halshix
838000;Ellonia
839000;Tikat
839004;Ambrrr
841001;Kaiator Guard
841002;Kaiator Guard
841003;Kaiator Guard
841004;Kaiator Guard
841005;Kaiator Guard
841006;Kaiator Guard
841007;Porogo
841008;Khurdad
841009;Yazdin
841010;Zenvathir
841011;Akina
841012;Mehera
841013;Urvatan
841014;Qurdha
841015;Kulmar
841016;Daham
841017;Shanai
841018;Eimey
841019;Liliana
841020;Tamur
841021;Ukenul
841022;Kaiator Guard
841023;Kaiator Guard
841024;Gohar
841025;Gunther
841026;Peppu
841027;Yumai
841028;Hasinia
841029;Dorna
841030;Ririnza
841031;Sawadi
841032;Mutaba
841033;Khatura
841034;Parvan
841035;Taljan
841036;Tafan
841037;Herana
841038;Retaem
841039;Yirhia
841040;Horuk
841041;Kirdan
841042;Ogrik
841043;Adelina
841044;Forge
841045;Sewing Table
841046;Alembic
841047;Gordiah
841048;Benar
841049;Rana
841050;Ansho
841051;Olgahan
841052;Aqeela
841053;Tilshu
841054;Amandra
841055;Prasha
841056;Shemius
841057;Lakaris
841058;Najib
841059;Linus
841060;Kalila
841061;Amolyn
841062;Jorri
841064;Bilokad
841065;Lansha
841066;Dakun
841067;Raham
841068;Urshia
841069;Bundu
841070;Ruhatan
841071;Tuazan
841072;Laleh
841073;Erach
841074;Raila
841075;Rashilia
841076;Khushnama
841077;Kabadan
841078;Asrani
841079;Jaran
841080;Khubrui
841081;Riordan
841082;Cariana
841083;Mirsian
841084;Serak
841085;Matam
841086;Nasa
841087;Sarasa
841088;Yunari
841089;Raziir
841090;Kairi
841091;Tek
841092;Nekhatar
841093;Dastan
841094;Milena
841095;Spiro
841096;Jakel
841100;Elleon
841101;Gahar
841102;Tarinz
841103;Nakdal
841104;Sharzai
841105;Qurisa
841106;Myrih
841107;Apone
841108;Kuamir
841109;Yohar
841110;Marjaz
841111;Banek
841112;Liniria
841113;Malquestra
841114;Tricinia
841115;Spirithia
841116;Calatius
841117;Drustarius
841118;Cherline
841119;Alizee
841120;Melsine
841121;Cador
841122;Geran
841123;Willisen
841124;Trondor
841125;Edai
841126;Rika
841127;Vivalyn
841128;Nari
841129;Calbo
841130;Ropu
841131;Pippor
841132;Norag
841150;Tamur
841151;Ragnar
841152;Garuk
841153;Karima
841154;Lyvinia
841155;Chesian
841156;Giralin
841157;Tesalia
841158;Surnius
841159;Kuldar
841160;Vathanir
841161;Lanise
841162;Phaline
841163;Mustall
841164;Telen
841165;Sakuan
841166;Lodina
841170;Chronicles of Kaia
841171;Anicetus
841172;Zahiruz
841173;Daakem
841174;Gaugtal
841175;Kaiator Veteran
841176;Kaiator Veteran
841177;Munitions Merchant
841178;Veteran Centurion
841179;Tronan
841180;Milona
841181;Heraphe
841182;Cheena
841183;Krizpian
841184;Daakem
841185;Derrin
841186;Recruiter
841187;Volunteer
841188;Volunteer
841189;Volunteer
841190;Saava
841191;Recruiter
841192;Volunteer
841193;Volunteer
841194;Volunteer
841195;Vikum
841197;Ozlak
841198;Relete
841199;Pazild
841202;Lotesh
841203;Ebir
841204;Nazran
841205;Seras
841206;Lemic
841207;Dasken
841208;Tapa
841209;Ganim
841210;Heinhal
841211;Reoren
841212;Ketas
841213;Cewanne
841214;Pashele
841215;Herian
841216;Glacin
841217;Kothul
841218;Rehaan
841219;Reitis
841220;Competitor
841221;Competitor
841222;{@Creature:76#1035}
841223;Bakoan
841224;Ganbaar
841600;Turuk
841601;Helgunt
841602;Mission Board
841603;Siril
841604;Kunar
841605;Guahir
841606;Kundra
841607;Siorna
841608;Serjen
841609;Saurem
841700;Guard
841800;City Teleportal
841801;City Teleportal
841802;City Teleportal
841803;City Teleportal
841804;City Teleportal
841805;City Teleportal
841950;Namdin
841951;Loloi
841952;Inlon
841953;Penkin
841955;Major Milestone
841956;Yoki
841957;Shan
841958;Nepir
841959;Phota
841999;Tecolt
842001;Updon
842500;Hethahir
842501;Denkal
842502;Kanqel
845001;Zenvathir
845002;Akina
847000;Kurrn
848000;Ellonia
848100;Siene
848200;Marlu
849000;Tikat
849004;Ambrrr
8410031;Rida
8410499;Wall of Wordcraft
8422001;Frateko
8422002;Donask
8422003;Svanek
8422004;Woftran
8422005;Rivtak
8422006;Adexe
8422007;Luzan
8422008;Kazt
8422009;City Teleportal
8422010;Tatar
8422011;Kugon
8422012;Manil
8422013;Chiwan
8422014;Vrezen
8422015;Iron Order Gate
8422016;Free Traders Gate
8422017;Free Traders Gate
8422019;Enlightened Union Gate
8430000;Karye
8430001;Allion
84220044;Rebeton
84220045;Donnelly
84220046;Tarinko
84220047;Adexe
84220048;Luzan
84220049;Adexe
84220050;Luzan
84220080;Avghil
84220090;Prinz
851001;Kalnai
851002;Kastii
851003;Ruhan
851004;Filipa
851005;Gyarr
851006;Eoni
851007;Iidaram
851008;Teleportal
851009;Ruqii
851010;Frani
851011;Falura
851012;Bamut
851013;Kobetus
851014;Racham
851015;Soccaam
851016;Lardun
851017;Dathrar
851018;Wendis
851602;Mission Board
851603;Ambroelle
851700;Guard
858000;Ellonia
871000;Miayn
871001;Larni
871002;Hasran
871003;Tuaha
871004;Dorial
871005;Mastic
871006;Netarre
871007;Derinu
871008;Arolong
871009;Lapau
871010;Koro
871011;Mirvan
871012;Belgun
871013;Meilyn
871014;Tarapta
871015;Kelleher
871017;Training Dummy
871018;Training Dummy
871019;Ansiny
871020;Raina
871021;Kalido
871022;Rida
871023;Arin
871024;Sujai
871025;Ancient Censer
871026;Ketrath
871027;Mirvan
871028;Rahto's Journal
871029;Mirvan
871030;Arin
871034;Mirvan
871035;Larion
871037;Mirvan
871038;Awkward Orcan
871039;Mirvan
871040;Leon
871041;Esere
871042;Milio
871043;Awkward Orcan
871044;Training Dummy
872000;Female Basilisk
872001;Male Basilisk
872010;Hungry Dog
872011;Brutal Orcan Soldier
872012;Agitated Bear
872013;Anxious Faerie
872014;Scared Faerie
872015;Tamed Arachnen
872016;Orcan Tamer
872020;War Dog
872021;Orcan Deserter
872030;Plunderer
872031;Orcan Marauder
872040;Elite War Dog
872050;Bleakrock Shaman
872051;Devout Sorceress
872052;Devout Warrior
872053;Orcan
872054;Orcan Summoner
872055;Tamed Basilisk
872060;Elite Orcan Combatant
872061;Elite Bleakrock Shaman
872062;Elite Orcan Soldier
872063;Combat Basilisk
872064;Rahto
872065;Rabid Dog
872066;Sharp Claw Arachnen
872067;Enthralled Tree Spirit
872068;Enthralled Moulderman
872069;Rahto's Guard Dog
872080;Enthralled Raider
872081;Bomber
872082;Explosives Handler
872083;Elite Orcan Tamer
873000;Soldier
873001;Soldier
873002;Soldier
873003;Soldier
873004;Refugee
873005;Refugee
873006;Refugee
873007;Refugee
873008;Refugee
873009;Refugee
873010;Refugee
873011;Refugee
873012;Refugee
873013;Refugee
873014;Refugee
873015;Refugee
873016;Refugee
873017;Refugee
873018;Refugee
873019;Refugee
873020;Refugee
873021;Soldier
873022;Soldier
994;Flight Manager
995;Pet Shop
996;Teleportal
997;Tactics/Magic Instructor
998;Specialty Store
999;Specialty Store
9910;Cleric/Noble Cleric of Restoration
9911;Merchant
9912;Merchant
9913;Merchant
9914;Tactics Instructor
9915;Magic Instructor
9916;Guild Quests/Rewards
9917;Valkyon Forum
9918;Guild Quest Rewards
9919;Guild Manager
9921;Trade Broker
9922;Trade Broker
9923;Trade Broker
9924;Trade Broker
9925;Soul stone blacksmith
9926;Soul stone blacksmith
9931;Bank and Post
9932;Bank and Post
9933;Bank and Post
9934;Bank and Post
9935;Reputation Merchant
9936;Reputation Merchant
9937;Reputation Merchant
9938;Cleric/Noble Cleric of Restoration
9941;Flight Manager
9951;Velik's Steps City Portal
9952;Freedom Plaza City Portal
9953;Plaza of the Huntress City Portal
9954;Velika West Gate City Portal
9955;Velika North Gate City Portal
9956;Ring Plaza Portal
9957;Free Traders Hall City Portal
9960;Climb Up
9961;Climb Up
9962;Climb Up
9963;Climb Up
9964;Climb Up
9965;Climb Up
9966;Climb Up
9967;Climb Up
9968;Climb Up
9969;Climb Up
9970;Climb Up
9971;Climb Up
9972;Climb Up
9980;Flight Platform City Portal
9981;Collegium Arcane City Portal
9982;Agora City Portal
9983;Hall City Portal
9984;Legion of Arms City Portal
9985;Creation Workshop City Portal
9986;Enlightened Union Hall City Portal
9987;Ring Plaza City Portal
9990;Plaza of Triumph City Portal
9991;Legion of Arms City Portal
9992;Creation Workshop City Portal
9993;High Street City Portal
9994;Agora City Portal
9995;Hall City Portal
9996;Iron Order Hall City Portal
99101;Free Traders Executor
99102;Enlightened Union Executor
99103;Iron Order Executor
99111;Free Traders Collective Gate
99112;Enlightened Union Gate
99113;Iron Order Gate
99121;Velika Infiltration Area
99122;Allemantheia Infiltration Area
99123;Kaiator Infiltration Area
99131;Executive Merchant
99132;Executive Merchant
99133;Executive Merchant
99141;Enchanter
99142;Enchanter
99143;Enchanter
99144;Noctenium Society Reputation Merchant
99145;Noctenium Society Reputation Merchant
99146;Noctenium Society Reputation Merchant
99151;Quartermaster
99152;Quartermaster
99153;Quartermaster
99161;Administrator
99162;Administrator
99163;Administrator
99171;Alliance Gatekeeper
99172;Hall Teleport Master
99173;Hall Teleport Master
99180;Alliance Gatekeeper
99181;Alliance Gatekeeper
99182;Alliance Gatekeeper
99183;Alliance Gatekeeper
99184;Alliance Gatekeeper
99185;Alliance Gatekeeper
99186;Alliance Gatekeeper
99187;Alliance Gatekeeper
99188;Alliance Gatekeeper
991001;Leander's Outpost
991002;Tainted Gorge Outpost
991003;Maon's Cabin
991004;Faevine Vale Camp
991005;Bulwark Camp
991006;Vanguard Outpost
991007;Runicar Research Camp
991008;Alethea's Last Hope
991009;Embattled Outpost
991010;Camp Vigilance
991011;Eldritch Bastion
991012;Professors Redoubt
991013;Casidhe's Stand
991014;Sanctum Mysterium
991015;Marshlands
991016;Tuwangi Garrison
991017;Echo Ranch
991018;Vindicator Camp
991019;Desert Research Station
991020;Barrens Outpost
991021;Two Oaks Ranch
991022;Camp Retribution
991023;Gloomy Outpost
991024;Velik's Vigil
991025;Lee's End Stead
991026;Desert Overwatch
991027;Foreman's Outlook
991028;Reliquary Station
991029;The Pit
991030;Vindicator Basecamp
991031;Vindicator Outpost
991032;Valkyon Federation Camp
991033;Emergency Camp
991034;Spirit Outpost
991035;Camp Marrakeen
991036;Sietch Bidaum
991037;Checkpoint Ebony
991038;West Watchpost
991039;Sandwalker Refuge
991040;Torrent Outpost
991041;Jungle Patrol Camp
991042;Vanguard Bastion
991043;Press Camp
991045;Relic Hunter Outpost
991046;Seekers' Locus
991047;Crossroads Camp
991048;Castra Mysterium
991049;Liberation Station
991050;Camp Zakai
991051;Garbi Outpost
991052;Woodstrider Point
991053;Dorana Outpost
991054;Holdouts Redoubt
991055;Icebase Stalker
991056;Wayfarer Camp
991057;Gloomhaunt Sentry Post
991058;Infiltrators Refuge
991059;Sanguine Hideout
991061;Quarantine Zone Research Center
991062;Roughneck Outpost
991063;Sanctuary
991064;Retribution Point
991065;Crusader Camp
991066;Cathedral Redoubt
991067;Camp Venom
991068;Camp Repression
991069;The Beachhead
991070;Coastal Overwatch
991071;Avenger Outpost
991072;Cauldron Outpost
991073;Firebase Intrepid
991074;Firebase Valor
991075;Darkquaver Garrison
991076;Ceravin Point
991077;Grand Gate Watchpost
991078;Arcanum Outpost
991079;Camp Verdant
991080;Dakonan Overwatch
991081;Blackspring Camp
991082;Camp Umbra
991083;Crimson Hammer Camp
991084;Broken Bridge Camp
991085;Accipiter Watchpost
991086;Glacial Bay Research Station
991087;Beacon Point Garrison
991088;Roostcliff Quarter
991089;Craterview Outpost
991090;Wyvern Watch
991091;Runner's Watch
991092;Manafire Outpost
991093;Jagged Crest
991094;Croskurn Approach
991095;Phalangeal Research Camp
991096;Corpus Research Camp
991097;Uprising Redoubt
991098;Icebase Defiance
991099;Furnace Approach
991100;Firebase Audacity
991101;Gravewatch of the Exiled
991102;Valumnir Outpost
991103;{@Rgn:47006$$Field Base Lunacy}
991104;{@Rgn:47007$$Blightroar Research Station}
991105;Field Base Tenacity
991106;Field Base Valiance
991107;Camp Insanity
991108;Emissary Point
991109;Feral Valley Station
991110;Experior Outpost
991111;Saleron Research Camp
991112;Arachne's Bane
991113;Viper Camp
991114;Dauntless Palisade
991115;Firespine Outpost
991116;Remote Lodge
991117;Stronghold Camp
991118;Southern Winged Stone
991119;Northern Winged Stone
991120;Eastern Winged Stone
991121;Hidden Camp
991122;Helkir Grotto
991123;{@Rgn:84101$$Kapina Camp}
991124;Three Towers Research Base
991125;Hexheart Chamber
991126;Mindcrown Chamber
991127;Shadowspark Chamber
991128;Godric's Farm
991129;Camp Sunlight
991130;Camp Sagacity
991131;Camp Curiosity
991132;Khanovar Citadel
991133;Peril Cavern
991136;Alliance Hall Entrance
991137;Kaiator Rear Camp
991138;Kaiator Southern Passage
991139;Alliance Hall Entrance
991140;North Allemantheia Bridge
991141;West Allemantheia Bridge
991142;Western Allemanthia Ruins
991143;Westonia Entryway
991144;Western Allemanthia Ruins
991145;Western Allemanthia Ruins
991146;Arcane Academy Agora
991147;Legion of Arms Agora
991148;Velika Western Gate Bridge
991149;Freeholds Entryway
991150;Velika Western Hill
991151;Velika Forgotten Ruins
991152;Velika Forgotten Ruins
991153;Velika Forgotten Ruins
991154;Velika Main Bridge
991155;Northern Gate Entrance
991156;Western Gate Entrance
991157;Dock
991158;Velika Northern Gate Bridge
991159;Acardia Entryway
991160;Veritas District
991161;Abandoned Storage House
991162;Empty Space
991163;Abandoned Gate
991164;Empty Space
991165;Sylvanoth Entryway
991721;Khirian Outpost
991722;Khirian Sanctuary
991820;Amadjuak Trading Post
991821;Merchant
991822;Bank and Post
991823;Trade Broker
991824;Cleric of Restoration
991825;Tactics Instructor
991826;Magic Instructor
991827;Teleportal
991828;Vanguard Initiative Credit Merchant
991829;Specialty Store
991830;Highwatch
991831;Teleportal Guard
991832;Merchant
991833;Alliance Recruiter
991834;Bank and Post
991835;Trade Broker
991836;Trade Broker
991837;Trade Broker
991838;Cleric of Restoration
991839;Bellicarium Credit Merchant
991910;Domare Outpost
991911;Tempest Outpost
991912;Climb Up
993022;Entrance to Sabex Armory
995001;Bastion of Lok Entrance
995002;Sinestral Manor Entrance
995003;Cultists' Refuge Entrance
995004;Necromancer Tomb Entrance
995005;Golden Labyrinth Entrance
995006;Akasha's Hideout Entrance
995007;Saleron's Sky Garden Entrance
995008;Labyrinth of Terror Entrance
995009;Ebon Tower Entrance
995010;Kelsaik's Nest Entrance
995011;Suryati's Peak Entrance
995012;Sigil Adstringo Entrance
995013;Saravash's Ascent Entrance
995014;Fane of Kaprima Entrance
995015;Balder's Temple Entrance
995016;Sirjuka Gallery Entrance
995017;Crucible of Flame Entrance
995018;Manaya's Core, Argon Corpus Entrance
995019;Temple of Temerity Entrance
995020;Shattered Fleet Entrance
995021;Wonderholme Entrance
995022;Channelworks Entrance
995023;Kezzel's Gorge Entrance
995024;The Abscess Entrance
995025;Rift's Edge Entrance
995026;Lakan's Prison Entrance
995027;Ghillieglade Entrance
995028;Entrance to Ravenous Gorge
995029;Entrance to Macellarius Catacombs
995030;Entrance to Bathysmal Rise
995031;Sky Cruiser Endeavor
995032;Dreadspire Entrance
995033;Vault of Kaprima Entrance
995034;Akeron's Inferno Entrance
995035;Timescape Entrance
995993;Tactics/Magic Instructor
995997;Tactics/Magic Instructor
995999;Flight Manager
996301;Airship Platform
998271;Tactics/Magic Instructor
998272;Tactics/Magic Instructor
998273;Flight Manager
998281;Tactics/Magic Instructor
9918101;Qeldar Station
9918102;Hulran Watch
9918103;Ruins Lookout
9918310;Merchant
9918311;Merchant
9918312;Banker
9918313;Banker
9918314;Tactics Instructor
9918315;Magic Instructor
9918316;Meditation Way City Portal
9918317;Alliance Gatekeeper
9918318;Alliance Gatekeeper
9918319;Killing Spree Credit Merchant
9918320;Teleportal
9918321;Alliance Hall Teleportal
9918322;Agora City Portal
9918323;Guild Manager
9918324;Teleportal
9918325;Teleportal
9918326;Vanguard Initiative Credit Merchant
9918327;Vanguard Initiative Reputation Merchant
1021001;Red Wintera Snowman
1021002;Blue Wintera Snowman
1021003;Old Man Winter
1021004;Old Man Winter
1025000;Zenobic Crystal
1026000;Ice Chest
1026001;Warm-Up Box
1031001;Red Wintera Snowman
1031002;Blue Wintera Snowman
1031003;Old Man Winter
1031004;Old Man Winter
1036000;Ice Chest
1036001;Warm-Up Box
1102000;Refocusing Statue
1102001;Replenishing Statue
1102002;Steadfast Statue
1102003;Accelerating Statue
1102004;Fortifying Statue
1102005;Vanishing Statue
1103000;Suicide Soldier
1103001;Toxa Monolith
1103002;Barrier Monolith
1103010;Suicide Soldier
1103011;Toxa Monolith
1103012;Barrier Monolith
1105001;Protection Crystal
1121000;Naga Reaver
1122000;Potent Teralith
1123000;Bloodlust Gutrend Seer
1123001;Bloodlust Gutrend Fighter
1124000;Vindictive Orcan Mauler
1124001;Vindictive Dwarf Orcan
1125000;Zenobic Crystal
1125001;Canyon Arcanalith
1161001;Airship
1161002;Airship
1161003;Airship
1162000;Anchorstone
1163000;Outer Gate
1163001;Inner Gate
1164000;Siege Weapon
1164001;Siege Weapon
1164002;Siege Weapon
1164003;Siege Weapon
1171000;Treasure Chest
1171001;Treasure Chest
1178000;Zenobic Crystal
1178001;Canyon Arcanalith
119101;Banyanheart Ghilliedhu
119102;Violent Giant Monkey
119103;Jungle Basilisk
119201;Jungle Mugato
119202;Nightstalker Sabertooth
119203;Ferocious Bear
119204;Jungle Kulkari
119205;Jungle Sihranar
119206;Burning Ghilliedhu
119207;not in use
119208;Sloth Ripper
119209;Jungle Raptor
119210;Ironroot Ghilliedhu
119211;Goblin Shaman
119212;Goblin Tomb Robber
119213;Goblin Thief
119214;Ruins Wraith
119301;Kobold Savager
119302;Ruins Rockcrawler
119303;Caprin Warrior
119304;Caprin Mystic
119305;Naga Warrior
121101;Aurum Basilisk
121102;Aurum Fangspawn
121103;Aurum Fimbrilisk
121201;Aurum Warthog
121202;Aurum Mugato
121203;Aurum Sabertooth
121204;Aurum Cromos
121205;Badlands Ghilliedhu
121206;Aurum Sentinel
121207;Aurum Warden
121301;Aurum Dracoloth
121302;Aurum Bloodtalon
121303;Aurum Drake
121502;Infected Gorilla
1211001;Mysterium Inquisitor
1211002;Mysterium Inquisitor
1211003;Mysterium Inquisitor
1212002;Therry
1212003;Chriar
1212004;Olem
1212005;Juki
1212006;Partan
1212007;Havan
1212008;Makil
1212009;City Teleportal
1212010;Bubibu
1212011;Dubari
1212012;Kidwell
1212013;Holden
1212014;Frund
1212015;Free Traders Gate
1212016;Iron Order Gate
1216001;Free Traders Salvalith
1217001;Free Traders Guard
1217002;Enlightened Union Detachment
1217003;Iron Order Detachment
1217004;Executor's Guard
1217005;Free Traders Guard
1217006;Free Traders Guard
1217500;Free Traders Patrol
1218100;Amelia
1218200;Avelan
1218300;Aslan
1219001;Adiar
1219005;Free Traders Cannon
12120080;Vaultkeeper
12122001;Adiar
12122012;Dyko
12122018;Enlightened Union Gate
12122020;Iron Order Gate
12130000;Ariadel
12130001;Arxane
12130003;Damien
121220020;Sonaridan
121220021;Markano
121220022;Pomilin
121220023;Beroni
121220024;Hariyaz
121220037;Dyrio
121220040;Pernika
121220043;Free Traders Gate
122101;Tor Basilisk
122102;Tor Fangspawn
122103;Tor Fimbrilisk
122201;Tor Warthog
122202;Tor Mugato
122203;Tor Sabertooth
122204;Tor Cromos
122205;Oasis Ghilliedhu
122206;Tor Sentinel
122207;Tor Warden
122301;Tor Dracoloth
122302;Tor Bloodtalon
122303;Tor Drake
122503;Banana Tree
1221001;Mysterium Inquisitor
1221002;Mysterium Inquisitor
1221003;Mysterium Inquisitor
1222001;Derene
1222002;Shuna
1222003;Naulu
1222004;Mashil
1222005;Guahro
1222006;Sive
1222007;Beygan
1222008;Makil
1222009;City Teleportal
1222010;Chaabu
1222011;Baonka
1222012;Widde
1222013;Corkin
1222014;Markit
1222015;Enlightened Union Gate
1222016;Free Traders Gate
1222017;Iron Order Gate
1226001;Enlightened Union Salvalith
1227001;Enlightened Union Guard
1227002;Free Traders Detachment
1227003;Iron Order Detachment
1227004;Executor's Guard
1227005;Enlightened Union Guard
1227006;Enlightened Union Guard
1227500;Enlightened Union Patrol
1228100;Avelan
1228200;Amelia
1228300;Aslan
1229001;Derene
1229005;Enlightened Union Cannon
12220080;Vaultkeeper
12222001;Derene
12230000;Kartien
12230001;Kisari
12230003;Durim
122220020;Ishala
122220021;Dakonua
122220022;Kuchi
122220023;Palnich
122220024;Hemiron
122220037;Seniem
122220040;Hemiel
122220043;Enlightened Union Gate
123101;Darkquaver Basilisk
123102;Darkquaver Fangspawn
123103;Darkquaver Fimbrilisk
123201;Darkquaver Warthog
123202;Darkquaver Mugato
123203;Darkquaver Sabertooth
123204;Darkquaver Cromos
123205;River Ghilliedhu
123206;Darkquaver Sentinel
123207;Darkquaver Warden
123301;Darkquaver Dracoloth
123302;Darkquaver Bloodtalon
123303;Darkquaver Drake
123501;Crystalline Noctenium
1231001;Mysterium Inquisitor
1231002;Mysterium Inquisitor
1231003;Mysterium Inquisitor
1232001;Frateko
1232002;Donask
1232003;Svanek
1232004;Woftran
1232005;Rivtak
1232006;Adele
1232007;Luzan
1232008;Traiger
1232009;City Teleportal
1232010;Tatar
1232011;Kugon
1232012;Manil
1232013;Chiwan
1232014;Vrezen
1232015;Free Traders Gate
1232017;Enlightened Union Gate
1236001;Iron Order Salvalith
1237001;Iron Order Guard
1237002;Free Traders Detachment
1237003;Enlightened Union Detachment
1237004;Executor's Guard
1237005;Iron Order Guard
1237006;Iron Order Guard
1237500;Iron Order Patrol
1238100;Aslan
1238200;Amelia
1238300;Avelan
1239001;Frateko
1239005;Iron Order Cannon
12320080;Vaultkeeper
12322001;Frateko
12330000;Kelshou
12330001;Jheymo
12330003;Clarag
123220020;Bilath
123220021;Chaka
123220022;Jachane
123220023;Zorilin
123220024;Pelondel
123220037;Xende
123220040;Steport
123220043;Iron Order Gate
124101;Naga Pyromancer
124102;Cyclops
124103;Cyclops
124104;Cyclops
124105;Cyclops
124106;Cyclops
1241501;Exit Teleportal
125101;Frost Giant Kern
125102;Dracoloth
125103;Dracoloth
125104;Dracoloth
125105;Dracoloth
125106;Dracoloth
1251501;Exit Teleportal
126101;Brutal Rhinilisk
126102;Vulcan Render
126103;Vulcan Render
126104;Vulcan Render
126105;Vulcan Render
126106;Vulcan Render
1261501;Exit Teleportal
127101;Elder Rhinilisk
127102;Enthralled Stone Giant
1271501;Exit Teleportal
151203;Noctenium Sabertooth
151205;Noctenium Ghilliedhu
151301;Noctenium Dracoloth
1511001;Todoro
1511002;Todoro
1511003;Korino
1511004;Frant
1511005;Danarun
1511006;Crystalline Noctenium
1511007;Todoro
1511008;Todoro
1511009;Korino
1511010;Frant
1511011;Danarun
1511012;Crystalline Noctenium
1511999;Noctenium Extractor
1721000;Paesyn
1721001;Dougal
1721002;Zolyn
1721003;Tysan
1721004;Broderik
1721005;Bagi
1721006;Rhodos
1721007;Madat
1721008;First Mark
1721009;Second Mark
1721010;Madat's Box
1721011;Ceramic Urn
1721012;Madat's Tome
1721013;Gilded Trunk
1721014;Frail Man
1721015;Pariya
1721016;Mihog's Mount
1721019;Urolin
1721020;Temple Center
1721030;Khirian Outpost Teleport Platform
1721031;Mjusu Kraal Teleport Platform
1721032;Khirian Sanctuary Teleport Platform
1721033;Yaldaru Hills Teleport Platform
1721040;Teleportal
1721041;Teleportal
1721049;Wall of Wordcraft
1721050;Khirian Sentry
1721051;Khirian Sentry
1721060;Hedshaal
1721061;Nirr
1721062;Pamidu
1721063;Abuh
1721064;Rahvene
1721065;Ribahdan
1721066;Khatubadhu
1721100;Paesyn
1721101;Dougal
1721102;Zolyn
1721106;Rhodos
1721107;Madat
1721200;Paesyn
1721201;Dougal
1721206;Rhodos
1721300;Paesyn
1721301;Dougal
1721306;Rhodos
1721401;Dougal
1721406;Rhodos
1721501;Ravenous Gorge Teleportal
1721502;Unstable Teleportal
1721506;Rhodos
