99001370	50015	0.45	perc	1000	1	Лечение VIII
99002500	4320	-0.06	perc	15000	3	Легкое кровотечение
99002510	4320	-0.1	perc	15000	3	Кровотечение
99002520	4320	-0.06	perc	15000	3	Сильное кровотечение
99003600	50015	0.005	perc	600000	3	Обретение здоровья
99004500	50015	0.5	perc	1000	1	Мясо поросенка
99004510	50015	1312	abs	10000	2	Ломоть мяса поросенка
99004900	4001004	-100000000	abs	1000	1	Канстрийская бомба
99070000	4320	-0.01	perc	6000	3	Кровотечение
99070002	4318	-0.028	perc	8000	3	Неумолимый огонь
99070004	50354	-0.01	perc	6000	3	Электрический удар
99070005	4345	-0.01	perc	6000	3	Стужа
99070014	4318	-0.05	perc	5000	1	Злые духи
99070020	4320	-0.04	perc	6000	3	Сильное кровотечение
990070311	50015	0.15	perc	180000	3	Тотемное благословение теплоты
999001013	513070200	-900	abs	10000	1	BTS
999008600	50015	0.08	perc	3930000	10	Постоянное восстановление HP
999009710	200022	10000	abs	1000	1	Восстановление HP
