23004	Knockdown Strike	icon_skills.handyslash_tex	Empowered Knockdown Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23005	Retaliate	icon_skills.risingattack_tex	Empowered Retaliate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23007	Knockdown Strike	icon_skills.handyslash_tex	Powerlinked Knockdown Strike	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Whirlwind by 25% for a few seconds.
23008	Retaliate	icon_skills.risingattack_tex	Powerlinked Retaliate	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Leaping Strike by 25% for a few seconds.
23009	Overhand Strike	icon_skills.cuttingslash_tex	Persistent Overhand Strike	icon_crest.e_crestactivecooltimereset_tex	50% chance to eliminate cooldown.
23010	Combo Attack	icon_skills.comboattack_tex	Spirited Combo Attack	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 10%.
23011	Triumphant Shout	icon_skills.shout_tex	Spirited Triumphant Shout	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 50%.
23012	Whirlwind	icon_skills.sworddance_tex	Brilliant Whirlwind	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 63.
23013	Dash	icon_skills.dash_tex	Energetic Dash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
23014	Backstab	icon_skills.backattack_tex	Energetic Backstab	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 15%.
23015	Triumphant Shout	icon_skills.shout_tex	Energetic Triumphant Shout	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
23016	Heart Thrust	icon_skills.stingerblade_tex	Empowered Heart Thrust	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23017	Fury Strike	icon_skills.ragingstrike_tex	Empowered Fury Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23018	Stunning Backhand	icon_skills.flatblade_tex	Empowered Stunning Backhand	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23019	Headlong Rush	icon_skills.advancingleap_tex	Energetic Headlong Rush	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
23020	Leaping Strike	icon_skills.downblowattack_tex	Brilliant Leaping Strike	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 50.
23021	Distant Blade	icon_skills.tripleslash_tex	Brilliant Distant Blade	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 18.
23022	Startling Kick	icon_skills.retreatingkick_tex	Brilliant Startling Kick	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 30.
23023	Retaliate	icon_skills.risingattack_tex	Energetic Retaliate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
23024	Overhand Strike	icon_skills.cuttingslash_tex	Restorative Overhand Strike	icon_crest.e_crestpassivehpheal_tex	Recovers 3% of total HP per successful hit.
23025	Tenacity	icon_skills.tenacity_tex	Energetic Tenacity	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
23026	Exhausting Blow	icon_skills.veinslash_tex	Empowered Exhausting Blow	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23027	In Cold Blood	icon_skills.destructionvigor_tex	Brilliance In Cold Blood	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 50.
23028	Heart Thrust	icon_skills.stingerblade_tex	Persistent Heart Thrust	icon_crest.e_crestactivecooltimereset_tex	35% chance to eliminate cooldown.
23029	Triumphant Shout	icon_skills.shout_tex	Grounded Triumphant Shout	icon_crest.e_crestactivedefenceup_tex	Increases Endurance by 20% for 10 seconds.
23030	Backstab	icon_skills.backattack_tex	Blazing Backstab	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Heart Thrust by 25% for a few seconds.
23031	Backstab	icon_skills.backattack_tex	Blazing Backstab	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Knockdown Strike by 25% for a few seconds.
23032	Fury Strike	icon_skills.ragingstrike_tex	Blazing Fury Strike	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Whirlwind by 25% for a few seconds.
23033	Fury Strike	icon_skills.ragingstrike_tex	Mending Fury Strike	icon_crest.e_crestnextskillhpheal_tex	Recovers 4% of total HP when you follow up with Stunning Backhand.
23034	Exhausting Blow	icon_skills.veinslash_tex	Energetic Exhausting Blow	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
23035	Distant Blade	icon_skills.tripleslash_tex	Numbing Distant Blade	icon_crest.e_crestactiveattackspeeddown_tex	20% chance to decrease opponent's attack speed by 15% for 5 seconds.
23036	Tenacity	icon_skills.tenacity_tex	Balancing Tenacity	icon_crest.e_crestactivereactionresist_tex	Increases balance by 50% for 15 seconds.
23037	In Cold Blood	icon_skills.destructionvigor_tex	Blazing In Cold Blood	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Heart Thrust by 25% for a few seconds.
23038	Evasive Roll	icon_skills.tumbling_tex	Persistent Evasive Roll	icon_crest.e_crestactivecooltimereset_tex	20% chance to eliminate cooldown.
23039	Evasive Roll	icon_skills.tumbling_tex	Powerlinked Evasive Roll	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Fury Strike by 25% for a few seconds.
23040	Knockdown Strike	icon_skills.handyslash_tex	Powerlinked Knockdown Strike	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Overhand Strike by 20% for a few seconds.
23041	Knockdown Strike	icon_skills.handyslash_tex	Strengthened Knockdown Strike	icon_crest.e_crestpassivereactionup_tex	Increases chance of knockdown and stagger by 20%.
23042	Startling Kick	icon_skills.retreatingkick_tex	Lingering Startling Kick	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
23043	Startling Kick	icon_skills.retreatingkick_tex	Blazing Startling Kick	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Heart Thrust by 25% for a few seconds.
23044	Startling Kick	icon_skills.retreatingkick_tex	Blazing Startling Kick	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Knockdown Strike by 25% for a few seconds.
23046	Overhand Strike	icon_skills.cuttingslash_tex	Persistent Overhand Strike	icon_crest.e_crestactivecooltimereset_tex	50% chance to eliminate cooldown.
23047	Knockdown Strike	icon_skills.handyslash_tex	Empowered Knockdown Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23048	Stunning Backhand	icon_skills.flatblade_tex	Empowered Stunning Backhand	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23049	Overhand Strike	icon_skills.cuttingslash_tex	Restorative Overhand Strike	icon_crest.e_crestpassivehpheal_tex	Recovers 3% of total HP per successful hit.
23050	Combo Attack	icon_skills.comboattack_tex	Swift Combo Attack	icon_crest.e_crestactiveattackspeedup_tex	10% chance to increase attack speed by 15% for 10 seconds.
23051	Exhausting Blow	icon_skills.veinslash_tex	Energetic Exhausting Blow	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 35%.
23052	Tenacity	icon_skills.tenacity_tex	Balancing Tenacity	icon_crest.e_crestactivereactionresist_tex	Doubles balance for 15 seconds.
23053	Tenacity	icon_skills.tenacity_tex	Energetic Tenacity	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 30%.
23054	Backstab	icon_skills.backattack_tex	Blazing Backstab	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Heart Thrust by 35% for a few seconds.
23055	Whirlwind	icon_skills.sworddance_tex	Keen Whirlwind	icon_crest.e_crestpassivecriticalup_tex	Triples Crit Factor.
23056	Evasive Roll	icon_skills.tumbling_tex	Powerlinked Evasive Roll	icon_crest.e_crestpassiveattackup_tex	Increases skill damage of Backstab by 25% for a few seconds.
23057	Heart Thrust	icon_skills.stingerblade_tex	Keen Heart Thrust	icon_crest.e_crestpassivecriticalup_tex	Triples Crit Factor.
23058	Overpower	icon_skills.gatheringstrength_tex	Keen Overpower	icon_crest.e_crestpassivecriticalup_tex	Doubles Crit Factor for the next attack.
23059	Overpower	icon_skills.gatheringstrength_tex	Powerlinked Overpower	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 10% for the next attack.
23060	Startling Kick	icon_skills.retreatingkick_tex	Hastened Startling Kick	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 25%.
23061	Measured Slice	icon_skills.cuthead_tex	Carving Measured Slice	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
23062	Measured Slice	icon_skills.cuthead_tex	Empowered Measured Slice	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23063	Fury Strike	icon_skills.ragingstrike_tex	Empowered Fury Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23064	Backstab	icon_skills.backattack_tex	Energetic Backstab	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
23065	Distant Blade	icon_skills.tripleslash_tex	Numbing Distant Blade	icon_crest.e_crestactiveattackspeeddown_tex	30% chance to decrease opponent's attack speed by 15% for 5 seconds.
23066	Headlong Rush	icon_skills.advancingleap_tex	Powerlinked Headlong Rush	icon_crest.e_crestpassiveattackup_tex	Increases skill damage of Knockdown Strike by 25% for a few seconds.
23067	Eviscerate	icon_skills.jawbreaker_tex	Empowered Eviscerate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23068	Eviscerate	icon_skills.jawbreaker_tex	Empowered Eviscerate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23069	Eviscerate	icon_skills.jawbreaker_tex	Powerlinked Eviscerate	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Overhand Strike by 25% for a few seconds.
23070	Eviscerate	icon_skills.jawbreaker_tex	Energetic Eviscerate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
23071	Eviscerate	icon_skills.jawbreaker_tex	Powerlinked Eviscerate	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Measured Slice by 25% for a few seconds
23072	Tenacity	icon_skills.tenacity_tex	Spirited Tenacity	icon_crest.e_crestpassivepartympup_tex	50% chance to replenish 6% of your total MP every second.
23073	Evasive Roll	icon_skills.tumbling_tex	Fleetfooted Evasive Roll	icon_crest.e_crestactivespeedup_tex	30% chance to increase Movement Speed by 15% for 10 seconds.
23074	Heart Thrust	icon_skills.stingerblade_tex	Empowered Heart Thrust	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
23075	Fury Strike	icon_skills.ragingstrike_tex	Empowered Fury Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 40%.
23076	Startling Kick	icon_skills.retreatingkick_tex	Blazing Startling Kick	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Heart Thrust by 25% for a few seconds.
23077	Overhand Strike	icon_skills.cuttingslash_tex	Persistent Overhand Strike	icon_crest.e_crestactivecooltimereset_tex	60% chance to eliminate cooldown.
23078	Knockdown Strike	icon_skills.handyslash_tex	Empowered Knockdown Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
23079	Whirlwind	icon_skills.sworddance_tex	Keen Whirlwind	icon_crest.e_crestpassivecriticalup_tex	Triples Crit Factor.
23080	Overpower	icon_skills.gatheringstrength_tex	Keen Overpower	icon_crest.e_crestpassivecriticalup_tex	Doubles Crit Factor for the next attack.
23081	Measured Slice	icon_skills.cuthead_tex	Carving Measured Slice	icon_crest.e_crestpassivecriticalup_tex	Triples the chance to crit.
23082	Measured Slice	icon_skills.cuthead_tex	Empowered Measured Slice	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
23083	Eviscerate	icon_skills.jawbreaker_tex	Empowered Eviscerate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
23084	Eviscerate	icon_skills.jawbreaker_tex	Powerlinked Eviscerate	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Overhand Strike by 25% for a few seconds.
24000	Axe Block	icon_skills.weapondefence_tex	Mindsparked Axe Block	icon_crest.e_crestpassivempheal_tex	Replenishes 3% of MP on a successful block.
24001	Axe Block	icon_skills.weapondefence_tex	Pumped Axe Block	icon_crest.e_crestactiveattackup_tex	30% chance to increase Power by 20% for 5 seconds on a successful block.
24002	Thunder Strike	icon_skills.blastslash_tex	Carving Thunder Strike	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24003	Cyclone	icon_skills.whirlwind_tex	Carving Cyclone	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24004	Combo Attack	icon_skills.comboattack_tex	Keen Combo Attack	icon_crest.e_crestpassivecriticalup_tex	Increases Crit Factor by 10%.
24005	Thunder Strike	icon_skills.blastslash_tex	Slick Thunder Strike	icon_crest.e_crestpassivepenaltydelete_tex	Eliminates slowed movement restriction.
24006	Cyclone	icon_skills.whirlwind_tex	Empowered Cyclone	icon_crest.e_crestpassiveattackup_tex	Increases additional overcharge damage by 12%.
24007	Thunder Strike	icon_skills.blastslash_tex	Sanative Thunder Strike	icon_crest.e_crestpassivehpdown_tex	Decreases HP consumption by 50% when overcharged.
24008	Flatten	icon_skills.bash_tex	Hastened Flatten	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 25%.
24009	Cyclone	icon_skills.whirlwind_tex	Hastened Cyclone	icon_crest.e_crestpassiveskillspeedup_tex	Speeds charging by 25%.
24010	Mocking Shout	icon_skills.shockingshout_tex	Blazing Mocking Shout	icon_crest.e_crestnextskillattackspeedup_tex	Speeds charging of Cyclone by 30% for a few seconds
24011	Fiery Rage	icon_skills.berserk_tex	Pumped Fiery Rage	icon_crest.e_crestactiveattackup_tex	30% chance to increase Power by additional 10% for 20 seconds.
24012	Staggering Strike	icon_skills.turnback_tex	Influential Staggering Strike	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Flatten by 63 for a few seconds.
24013	Flatten	icon_skills.bash_tex	Empowered Flatten	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24015	Combo Attack	icon_skills.comboattack_tex	Spirited Combo Attack	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 15%.
24016	Triumphant Shout	icon_skills.shout_tex	Spirited Triumphant Shout	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 50%.
24017	Unchained Anger	icon_skills.vitalconversion_tex	Sanative Unchained Anger	icon_crest.e_crestpassivehpdown_tex	Decreases HP consumption by 50%.
24018	Dash	icon_skills.dash_tex	Energetic Dash	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
24019	Retaliate	icon_skills.risingattack_tex	Energetic Retaliate	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24020	Staggering Strike	icon_skills.turnback_tex	Energetic Staggering Strike	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24021	Leaping Strike	icon_skills.downblowattack_tex	Empowered Leaping Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24022	Vampiric Blow	icon_skills.vampiricstrike_tex	Empowered Vampiric Blow	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24023	Flurry of Blows	icon_skills.gatheringrage_tex	Lingering Flurry of Blows	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
24024	Fearsome Shout	icon_skills.piercingshout_tex	Test	icon_skills.voidtrap_tex	No Effect
24026	Triumphant Shout	icon_skills.shout_tex	Energetic Triumphant Shout	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 30%.
24027	Retaliate	icon_skills.risingattack_tex	Empowered Retaliate	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24028	Bloodlust	icon_skills.fury_tex	Brilliant Bloodlust	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 150.
24029	Tenacity	icon_skills.tenacity_tex	Energetic Tenacity	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24030	Inescapable Doom	icon_skills.murderousvent_tex	Energetic Inescapable Doom	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24031	Triumphant Shout	icon_skills.shout_tex	Influential Triumphant Shout	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Dash by 75 for a few seconds.
24032	Lethal Strike	icon_skills.soulstrike_tex	Empowered Lethal Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24033	Inescapable Doom	icon_skills.murderousvent_tex	Influential Inescapable Doom	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Flatten by 63 for a few seconds.
24034	Mocking Shout	icon_skills.shockingshout_tex	Test	icon_skills.voidtrap_tex	No Effect
24035	Mocking Shout	icon_skills.shockingshout_tex	Powerlinked Mocking Shout	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Staggering Strike by 25% for a few seconds.
24036	Unchained Anger	icon_skills.vitalconversion_tex	Strengthened Unchained Anger	icon_crest.e_crestactivereactionup_tex	Increases knockdown by 10% for 20 seconds.
24037	Unchained Anger	icon_skills.vitalconversion_tex	Raging Unchained Anger	icon_crest.e_crestactiveinvokeskill_tex	25% chance to activate Flurry of Blows I.
24038	Fiery Rage	icon_skills.berserk_tex	Fleetfooted Fiery Rage	icon_crest.e_crestactivespeedup_tex	Increases Combat Movement Speed by 20 for 15 seconds.
24039	Fearsome Shout	icon_skills.piercingshout_tex	Powerlinked Fearsome Shout	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Staggering Strike by 25% for a few seconds.
24040	Leaping Strike	icon_skills.downblowattack_tex	Persistent Leaping Strike	icon_crest.e_crestactivecooltimereset_tex	30% chance to eliminate cooldown.
24041	Inescapable Doom	icon_skills.murderousvent_tex	Lingering Inescapable Doom	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
24042	Inescapable Doom	icon_skills.murderousvent_tex	Blazing Inescapable Doom	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Flatten by 25% for a few seconds.
24043	Inescapable Doom	icon_skills.murderousvent_tex	Test	icon_skills.voidtrap_tex	No Effect
24044	Tenacity	icon_skills.tenacity_tex	Balancing Tenacity	icon_crest.e_crestactivereactionresist_tex	Increases balance by 50% for 15 seconds.
24045	Lethal Strike	icon_skills.soulstrike_tex	Slick Lethal Strike	icon_crest.e_crestpassivepenaltydelete_tex	Eliminates slowed movement restriction.
24046	Leaping Strike	icon_skills.downblowattack_tex	Blazing Leaping Strike	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Lethal Strike by 30% for a few seconds.
24047	Staggering Strike	icon_skills.turnback_tex	Blazing Staggering Strike	icon_crest.e_crestnextskillattackspeedup_tex	Speeds charging of Thunder Strike by 30% for a few seconds.
24048	Thunder Strike	icon_skills.blastslash_tex	Carving Thunder Strike	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24049	Thunder Strike	icon_skills.blastslash_tex	Slick Thunder Strike	icon_crest.e_crestpassivepenaltydelete_tex	Eliminates slowed movement restriction.
24050	Flatten	icon_skills.bash_tex	Hastened Flatten	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 25%.
24051	Thunder Strike	icon_skills.blastslash_tex	Sanative Thunder Strike	icon_crest.e_crestpassivehpdown_tex	Decreases HP consumption by 50%.
24052	Cyclone	icon_skills.whirlwind_tex	Hastened Cyclone	icon_crest.e_crestpassiveskillspeedup_tex	Speeds charging by 25%.
24053	Flatten	icon_skills.bash_tex	Empowered Flatten	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24054	Tenacity	icon_skills.tenacity_tex	Balancing Tenacity	icon_crest.e_crestactivereactionresist_tex	Doubles Balance for 15 seconds.
24055	Mocking Shout	icon_skills.shockingshout_tex	Blazing Mocking Shout	icon_crest.e_crestnextskillattackspeedup_tex	Speeds charging of Cyclone by 30% for a few seconds
24056	Inescapable Doom	icon_skills.murderousvent_tex	Blazing Inescapable Doom	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Flatten by 30% for a few seconds.
24057	Triumphant Shout	icon_skills.shout_tex	Grounded Triumphant Shout	icon_crest.e_crestactivedefenceup_tex	Increases Endurance by 16 for 12 seconds.
24058	Dash	icon_skills.dash_tex	Persistent Dash	icon_crest.e_crestactivecooltimereset_tex	35% chance to eliminate cooldown.
24059	Leaping Strike	icon_skills.downblowattack_tex	Keen Leaping Strike	icon_crest.e_crestpassivecriticalup_tex	Doubles Crit Factor.
24060	Tenacity	icon_skills.tenacity_tex	Restorative Tenacity	icon_crest.e_crestpassivehpheal_tex	Recovers 12% of your total HP.
24061	Tenacity	icon_skills.tenacity_tex	Spirited Tenacity	icon_crest.e_crestpassivemprecoveryup_tex	50% chance to replenish 6% of your total MP every second.
24062	Retaliate	icon_skills.risingattack_tex	Furious Retaliate	icon_crest.e_crestpassivehpattackup_tex	Increases your damage as your HP decreases (up to 4 times).
24063	Evasive Smash	icon_skills.ribbreaker_tex	Empowered Evasive Smash	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24064	Evasive Smash	icon_skills.ribbreaker_tex	Carving Evasive Smash	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24065	Axe Block	icon_skills.weapondefence_tex	Mindsparked Axe Block	icon_crest.e_crestpassivemprecoveryup_tex	Restores 3% of MP on a successful block.
24066	Cyclone	icon_skills.whirlwind_tex	Carving Cyclone	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24067	Thunder Strike	icon_skills.blastslash_tex	Hastened Thunder Strike	icon_crest.e_crestnextskillattackspeedup_tex	Speeds charging by 25%.
24068	Staggering Strike	icon_skills.turnback_tex	Persistent Staggering Strike	icon_crest.e_crestactivecooltimereset_tex	35% chance to eliminate cooldown.
24069	Unbreakable	icon_skills.selfbuff_tex	Energetic Unbreakable	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24070	Unbreakable	icon_skills.selfbuff_tex	Energetic Unbreakable	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24071	Unbreakable	icon_skills.selfbuff_tex	Lingering Unbreakable	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 20%.
24072	Raze	icon_skills.sideslash_tex	Blazing Raze	icon_crest.e_crestnextskillattackspeedup_tex	Speeds charging of Thunder Strike by 25% for a few seconds.
24073	Raze	icon_skills.sideslash_tex	Spirited Raze	icon_crest.e_crestpassivempdown_tex	Increases MP replenishment by 20%.
24074	Raze	icon_skills.sideslash_tex	Energetic Raze	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
24075	Tackle	icon_skills.throwaxe_tex	Brilliant Tackle	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 150.
24076	Tackle	icon_skills.throwaxe_tex	Fleetfooted Tackle	icon_crest.e_crestpassivechargemove_tex	Increases Combat Movement Speed by 20 for 15 seconds.
24077	Tackle	icon_skills.throwaxe_tex	Keen Tackle	icon_crest.e_crestpassivecriticalup_tex	Doubles Crit Factor.
24078	Raze	icon_skills.sideslash_tex	Hastened Raze	icon_crest.e_crestpassiveaggroup_tex	Speeds casting by 25%.
24080	Axe Block	icon_skills.weapondefence_tex	Powerlinked Axe Block	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Axe Counter by 25% for a few seconds.
24081	Axe Block	icon_skills.weapondefence_tex	Influential Axe Block	icon_crest.e_crestnextskillmpdown_tex	Reduces MP cost of Axe Counter by 115 for a few seconds.
24082	Axe Counter	icon_skills.determinationofadvance_tex	Threatening Axe Counter	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
24083	Punishing Strike	icon_skills.upperslashcombo_tex	Brilliant Punishing Strike	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 25.
24084	Punishing Strike	icon_skills.upperslashcombo_tex	Threatening Punishing Strike	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 100%.
24085	Evasive Roll	icon_skills.tumbling_tex	Energetic Evasive Roll	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
24086	Fiery Rage	icon_skills.berserk_tex	Threatening Fiery Rage	icon_crest.e_crestpassiveaggroup_tex	Increases aggro by 20%.
24087	Fiery Rage	icon_skills.berserk_tex	Brilliant Fiery Rage	icon_crest.e_crestpassivempdown_tex	Reduces MP cost by 60.
24088	Overwhelm	icon_skills.assaultattack_tex	Empowered Overwhelm	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24089	Unchained Anger	icon_skills.vitalconversion_tex	Energetic Unchanged Anger	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 25%.
24090	Overwhelm	icon_skills.assaultattack_tex	Energetic Overwhelm	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24091	Overwhelm	icon_skills.assaultattack_tex	Fleetfooted Overwhelm	icon_crest.e_crestactivespeedup_tex	Increases Combat Movement Speed by 10 for 7 seconds.
24092	Fiery Rage	icon_skills.berserk_tex	Pumped Fiery Rage	icon_crest.e_crestactiveattackup_tex	40% chance to increase Power by additional 10% for 20 seconds.
24093	Flurry of Blows	icon_skills.gatheringrage_tex	Lingering Flurry of Blows	icon_crest.e_crestpassivedurationup_tex	Increases effect duration by 30%.
24094	Lethal Strike	icon_skills.soulstrike_tex	Empowered Lethal Strike	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
24095	Thunder Strike	icon_skills.blastslash_tex	Slick Thunder Strike	icon_crest.e_crestpassivepenaltydelete_tex	Eliminates slowed movement restriction.
24096	Cyclone	icon_skills.whirlwind_tex	Hastened Cyclone	icon_crest.e_crestpassiveskillspeedup_tex	Speeds charging by 30%.
24097	Flatten	icon_skills.bash_tex	Empowered Flatten	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 30%.
24098	Evasive Smash	icon_skills.ribbreaker_tex	Empowered Evasive Smash	icon_crest.e_crestpassiveattackup_tex	Increases skill damage by 25%.
24099	Cyclone	icon_skills.whirlwind_tex	Carving Cyclone	icon_crest.e_crestpassivecriticalup_tex	Doubles the chance to crit.
24100	Unbreakable	icon_skills.selfbuff_tex	Energetic Unbreakable	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 50%.
24101	Raze	icon_skills.sideslash_tex	Blazing Raze	icon_crest.e_crestnextskillattackspeedup_tex	Speeds casting of Thunder Strike by 25% for a few seconds.
24102	Overwhelm	icon_skills.assaultattack_tex	Energetic Overwhelm	icon_crest.e_crestpassivecooltimedown_tex	Decreases cooldown by 20%.
24103	Overwhelm	icon_skills.assaultattack_tex	Fleetfooted Overwhelm	icon_crest.e_crestactivespeedup_tex	Increases Combat Movement Speed by 10 for 7 seconds.
25000	Fireball	icon_skills.fireball_tex	Longshot Fireball	icon_crest.e_crestpassiverangeup_tex	Increases range by 3 meters.
25001	Backstep	icon_skills.backstep_tex	Indignant Backstep	icon_crest.e_crestactiveinvokeskill_tex	20% chance to trigger Overchannel.
25003	Fireblast	icon_skills.hellfire_tex	Hastened Fireblast	icon_crest.e_crestpassiveskillspeedup_tex	Speeds casting by 17%.
25004	Mana Barrier	icon_skills.manashield_tex	Pumped Mana Barrier	icon_crest.e_crestactiveattackup_tex	Increases Power by 10% for 15 seconds.
25005	Mana Barrier	icon_skills.manashield_tex	Grounded Mana Barrier	icon_crest.e_crestactivedefenceup_tex	Increases Endurance by 20% for 15 seconds.
25006	Lightning Trap	icon_skills.shocktrap_tex	Powerlinked Lightning Trap	icon_crest.e_crestnextskillattackup_tex	Increases skill damage of Fireblast by 20% for a few seconds.
25009	Mana Infusion	icon_skills.mpcharge_tex	Spirited Mana Infusion	icon_crest.e_crestpassivemprecoveryup_tex	Increases MP replenishment by 10%.
