11112	MPChange	0.00	57.00	abs	1000	1	57.00	[Test]_Instant MP restore III [Crystal]			[Test]	icon_items.customize11cr_tex
11113	MPChange	0.00	65.00	abs	1000	1	65.00	[Test]_Instant MP restore IV [Crystal]			[Test]	icon_items.customize11dr_tex
11114	MPChange	0.00	73.00	abs	1000	1	73.00	[Test]_Instant MP restore V [Crystal]			[Test]	icon_items.customize11er_tex
11115	MPChange	0.00	81.00	abs	1000	1	81.00	[Test]_Instant MP restore VI [Crystal]			[Test]	icon_items.customize11fr_tex
11119	MPChange	0.00	84.00	abs	1000	1	84.00	Sofortige MP-Wiederherstellung VII [Kristall]			Test	icon_items.customize11gr_tex
11120	MPChange	0.00	35.00	abs	1000	1	35.00	Sofortige MP-Wiederherstellung I [Kristall]			[Test]	icon_items.customize11ar_tex
11121	MPChange	0.00	42.00	abs	1000	1	42.00	Sofortige MP-Wiederherstellung II [Kristall]			[Test]	icon_items.customize11br_tex
11122	MPChange	0.00	49.00	abs	1000	1	49.00	Sofortige MP-Wiederherstellung III [Kristall]			[Test]	icon_items.customize11cr_tex
11123	MPChange	0.00	56.00	abs	1000	1	56.00	Sofortige MP-Wiederherstellung IV [Kristall]			[Test]	icon_items.customize11dr_tex
11124	MPChange	0.00	63.00	abs	1000	1	63.00	Sofortige MP-Wiederherstellung V [Kristall]			[Test]	icon_items.customize11er_tex
11125	MPChange	0.00	71.00	abs	1000	1	71.00	Sofortige MP-Wiederherstellung VI [Kristall]			[Test]	icon_items.customize11fr_tex
11200	MPChange	0.00	39.00	abs	1000	1	39.00	[Test]_Instant MP restore I [Crystal]			[Test]	icon_items.customize10ab_tex
11201	MPChange	0.00	47.00	abs	1000	1	47.00	[Test]_Instant MP restore II [Crystal]			[Test]	icon_items.customize10bb_tex
11202	MPChange	0.00	55.00	abs	1000	1	55.00	[Test]_Instant MP restore III [Crystal]			[Test]	icon_items.customize10cb_tex
11203	MPChange	0.00	63.00	abs	1000	1	63.00	[Test]_Instant MP restore IV [Crystal]			[Test]	icon_items.customize10db_tex
11204	MPChange	0.00	71.00	abs	1000	1	71.00	[Test]_Instant MP restore V [Crystal]			[Test]	icon_items.customize10eb_tex
11205	MPChange	0.00	79.00	abs	1000	1	79.00	[Test]_Instant MP restore VI [Crystal]			[Test]	icon_items.customize10fb_tex
11206	MPChange	0.00	82.00	abs	1000	1	82.00	Sofortige MP-Wiederherstellung VII [Kristall]			Test	icon_items.customize10gb_tex
11210	MPChange	0.00	53.00	abs	1000	1	53.00	[Test]_Instant MP restore I [Crystal]			[Test]	icon_items.customize10ab_tex
11211	MPChange	0.00	64.00	abs	1000	1	64.00	[Test]_Instant MP restore II [Crystal]			[Test]	icon_items.customize10bb_tex
11212	MPChange	0.00	74.00	abs	1000	1	74.00	[Test]_Instant MP restore III [Crystal]			[Test]	icon_items.customize10cb_tex
11213	MPChange	0.00	85.00	abs	1000	1	85.00	[Test]_Instant MP restore IV [Crystal]			[Test]	icon_items.customize10db_tex
11214	MPChange	0.00	95.00	abs	1000	1	95.00	[Test]_Instant MP restore V [Crystal]			[Test]	icon_items.customize10eb_tex
11215	MPChange	0.00	106.00	abs	1000	1	106.00	[Test]_Instant MP restore VI [Crystal]			[Test]	icon_items.customize10fb_tex
11216	MPChange	0.00	110.00	abs	1000	1	110.00	Sofortige MP-Wiederherstellung VII [Kristall]			Test	icon_items.customize10gb_tex
11220	MPChange	0.00	46.00	abs	1000	1	46.00	Sofortige MP-Wiederherstellung I [Kristall]			[Test]	icon_items.customize10ab_tex
11221	MPChange	0.00	55.00	abs	1000	1	55.00	Sofortige MP-Wiederherstellung II [Kristall]			[Test]	icon_items.customize10bb_tex
11222	MPChange	0.00	65.00	abs	1000	1	65.00	Sofortige MP-Wiederherstellung III [Kristall]			[Test]	icon_items.customize10cb_tex
11223	MPChange	0.00	74.00	abs	1000	1	74.00	Sofortige MP-Wiederherstellung IV [Kristall]			[Test]	icon_items.customize10db_tex
11224	MPChange	0.00	83.00	abs	1000	1	83.00	Sofortige MP-Wiederherstellung V [Kristall]			[Test]	icon_items.customize10eb_tex
11225	MPChange	0.00	92.00	abs	1000	1	92.00	Sofortige MP-Wiederherstellung VI [Kristall]			[Test]	icon_items.customize10fb_tex
12001	MPChange	0.00	20.00	abs	3000	1	20.00	Infusion VII			Stellt immer nach 1s 20 MP wieder her.	icon_items.customize12gr_tex
12003	MPChange	0.00	21.00	abs	3000	1	21.00	Infusion VII			Stellt immer nach 1s 21 MP wieder her.	icon_items.customize12gr_tex
12004	MPChange	0.00	21.00	abs	1000	1	21.00	Geifern VII			Test	icon_items.customize11gr_tex
12010	MPChange	0.00	28.00	abs	1000	1	28.00	Trauern VII			Test	icon_items.customize10gb_tex
12060	HPChange	-1373.00	0.00	abs	5000	1	-1373.00	Ansteckung			Zieht immer nach 1s -1373 LP ab.	icon_items.customize9gr_tex
12080	CritPower	0.00	0.00	perc	7000	0	1.24	Grausamkeit VII			Erhöht die Stärke der kritischen Treffer um 0,48.	icon_items.customize6gr_tex
12090	Power	0.00	0.00	abs	10000	0	21.00	Eindringlichkeit VII			Erhöht die Kraft um 21.	icon_items.customize3gr_tex
12120	MPChange	0.00	85.00	abs	3000	1	85.00	Infusion VII			Stellt immer nach 1s 85 MP wieder her.	icon_items.customize12gr_tex
12130	MPChange	0.00	83.00	abs	3000	1	83.00	Infusion VII			Stellt immer nach 1s 83 MP wieder her.	icon_items.customize12gr_tex
12170	MPChange	0.00	89.00	abs	1000	1	89.00	Geifern VII			Test	icon_items.customize11gr_tex
12250	HPChange	755.00	0.00	abs	10000	2	755.00	Wiederherstellung VII			Heilt immer nach 2s 755 LP.	icon_items.customize15gb_tex
12290	MPChange	0.00	117.00	abs	1000	1	117.00	Trauern VII			Test	icon_items.customize10gb_tex
15000	Block	0.00	0.00	swch	30000	0	0.00	Akashas Stille			Fertigkeiten können nicht benutzt werden.	icon_status.sealskill_tex
15020	Endurance	0.00	0.00	abs	30000	0	10.00	Tanzende Knochen			Erhöht die Konstitution um 10.	icon_status.plusedefence_tex
15040	HPChange	-3710.00	0.00	abs	6000	2	-3710.00	Pulsierende Flamme			Betäubt immer nach 2. Verringert die LP um -3710, wenn Ihr von diesem Effekt betäubt werdet.	icon_status.delaydamage_tex
15041	HPChange	-3710.00	0.00	abs	6000	2	-3710.00	Pulsierende Flamme			Betäubt immer nach 2. Verringert die LP um -3710, wenn Ihr von diesem Effekt betäubt werdet.	icon_status.delaydamage_tex
15050	ASpd	0.00	0.00	perc	30000	0	1.20	Ruf der Ahnen			Erhöht die Angriffsgeschwindigkeit um 20%.	icon_status.pluswill_tex
15080	HPChange	-10.00	0.00	abs	30000	1	-10.00	Shargrims Blitz			Verringert die Bewegungsgeschwindigkeit um -10, aber zieht immer nach 1 -10 LP durch Blitzschlag ab.	icon_status.minusmove_tex
15090	CritPower	0.00	0.00	abs	30000	1	10.00	Zorn des Marmorierten Vulcanus			Zorn erhöht die Stärke der kritischen Treffer um 10.	icon_status.plusecritical_tex
15100	HPChange	-4770.00	0.00	abs	4000	2	-4770.00	Fluch der Bestie: Vergiftung			Verringert die LP immer nach 2s um -4770.	icon_status.delaydamage_tex
15110	Attack	0.00	0.00	perc	30000	0	1.20	Blitz der äußeren Ebene			Erhöht den Fertigkeitsschaden um 20%.	icon_status.plusattack_tex
15120	MovSpdInCombat	0.00	0.00	setp	30000	0	0.00	Wurzelschlinge			Macht während des Kampfes bewegungsunfähig und verringert die Bewegungsgeschwindigkeit außerhalb des Kampfes.	icon_status.paralyzestatus_tex
15170	HPChange	-3710.00	0.00	abs	6000	2	-3710.00	Donnerpeitsche			Zieht immer nach 2s -3710 LP ab.	icon_status.paralyzestatus_tex
18500	HPChange	0.02	0.00	perc	10000	1	0.02	Wiederherstellung			Heilt immer nach 1s 2% der maximalen LP, bis 20% geheilt sind.	icon_status.delayheal_tex
18501	HPChange	0.03	0.00	perc	10000	1	0.03	Fortwährende LP-Wiederherstellung			Heilt immer nach 1s 2,5% der maximalen LP, bis 25% geheilt sind.	icon_status.delayheal_tex
18502	HPChange	0.03	0.00	perc	10000	1	0.03	Fortwährende LP-Wiederherstellung			Heilt immer nach 1s 3% der maximalen LP, bis 30% geheilt sind.	icon_status.delayheal_tex
18600	MPChange	0.00	0.02	perc	10000	1	0.02	Infusion			Stellt immer nach 1s 1,5% der maximalen MP wieder her, bis 15% der maximalen MP wieder hergestellt sind.	icon_status.delaympgain_tex
18601	MPChange	0.00	0.02	perc	10000	1	0.02	Fortwährende MP-Wiederherstellung			Stellt immer nach 1s 1,7% der maximalen MP wieder her, bis 17% wieder hergestellt sind.	icon_status.delaympgain_tex
18602	MPChange	0.00	0.02	perc	10000	1	0.02	Fortwährende MP-Wiederherstellung			Stellt immer nach 1s 2% der maximalen MP wieder her, bis 20% wieder hergestellt sind.	icon_status.delaympgain_tex
18700	MPChange	0.00	150.00	abs	1000	1	150.00	MP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delaympgain_tex
18710	MPChange	0.00	75.00	abs	1000	1	75.00	MP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delaympgain_tex
18720	HPChange	0.30	0.00	perc	1000	1	0.30	LP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delayheal_tex
18730	HPChange	0.15	0.00	perc	1000	1	0.15	LP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delayheal_tex
18740	HPChange	0.20	0.00	perc	1000	1	0.20	LP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delayheal_tex
18750	HPChange	0.10	0.00	perc	1000	1	0.10	LP-Regeneration [Ausrüstungseffekt]			Wenn diese Kurzinfo angezeigt wird, wurde ein falscher Effekt angewendet.	icon_status.delayheal_tex
21010	ASpd	0.00	0.00	perc	10000	0	1.15	Flinke Ausweichrolle			Erhöht die Angriffsgeschwindigkeit um 15%.	icon_crest.crestactiveattackspeedup_tex
21040	AtkPotion	0.00	0.00	perc	7000	0	1.20	Kraftgebundener Kämpferischer Schlag			Erhöht den Schaden von Aufsteigende Wut um 20%.	icon_crest.crestnextskillattackup_tex
21070	ASpd	0.00	0.00	perc	10000	0	1.15	Flinker Tod von Oben			Erhöht die Angriffsgeschwindigkeit um 15%.	icon_crest.crestactiveattackspeedup_tex
21080	AtkPotion	0.00	0.00	perc	5000	0	1.20	Kraftgebundene Betäubungskaskade			Erhöht den Schaden von Schlagregen um 20%.	icon_crest.crestnextskillattackup_tex
21090	ASpd	0.00	0.00	perc	7000	0	0.85	Benebelnde Aufsteigende Wut			Verringert die Angriffsgeschwindigkeit um 15%.	icon_crest.crestactiveattackspeeddown_tex
21110	AtkPotion	0.00	0.00	perc	5000	0	1.20	Kraftgebundener Angriffshieb			Erhöht den Schaden von Kämpferischer Schlag um 20%.	icon_crest.crestnextskillattackup_tex
21111	AtkPotion	0.00	0.00	perc	5000	0	1.50	Kraftgebundener Angriffshieb			Erhöht den Schaden von Kämpferischer Schlag um 50%.	icon_crest.crestnextskillattackup_tex
21130	AtkPotion	0.00	0.00	perc	5000	0	1.35	Kraftgebundener Kämpferischer Schlag			Erhöht den Schaden von Sprungangriff um 35%.	icon_crest.crestnextskillattackup_tex
21131	AtkPotion	0.00	0.00	perc	5000	0	1.45	Kraftgebundener kämpferischer Schlag			Erhöht den Schaden von Sprungangriff um 45%.	icon_crest.crestnextskillattackup_tex
21150	ASpd	0.00	0.00	perc	5000	0	0.60	Glyphe der Benebelung			Verringert die Angriffsgeschwindigkeit um 40%.	icon_crest.crestactiveattackspeeddown_tex
21160	Endurance	0.00	0.00	abs	8000	0	25.00	Geerdeter Tod von Oben			Erhöht die Konstitution um 25.	icon_crest.crestactivedefenceup_tex
21170	Crit	0.00	0.00	perc	0	0	2.00	Glyphe der Schärfe			Verdoppelt den kritischen Trefferwert.	icon_crest.crestpassivecriticalup_tex
21180	Power	0.00	0.00	perc	10000	0	1.15	Stimuliertes Kreuzparieren			Erhöht die Kraft um 15%.	icon_crest.crestactiveattackup_tex
21190	AtkPotion	0.00	0.00	perc	5000	0	1.10	Kraftgebundener Taumelgegenschlag			Erhöht den Schaden von Betäubungskaskade um 10%.	icon_crest.crestnextskillattackup_tex
22010	Power	0.00	0.00	perc	10000	0	1.15	Stimuliertes Felsenfest			Erhöht die Kraft um 15%.	icon_crest.crestactiveattackup_tex
22040	AtkPotion	0.00	0.00	perc	10000	0	1.25	Kraftgebundenes Felsenfest			Erhöht den Schaden von Schildkonter um 25%.	icon_crest.crestnextskillattackup_tex
22080	MovSpdInCombat	0.00	0.00	abs	7000	0	10.00	Leichtfüßiger Ausfallangriff			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 10.	icon_crest.crestactivespeedup_tex
22100	ASpd	0.00	0.00	perc	4000	0	0.60	Benebelndes Anleinen			Verringert die Angriffsgeschwindigkeit um 40%.	icon_crest.crestpassivetargetspeeddown_tex
22110	Endurance	0.00	0.00	abs	8000	0	21.00	Geerdeter Herausforderungsruf			Erhöht die Konstitution um 21.	icon_crest.crestactivedefenceup_tex
22120	Crit	0.00	0.00	perc	0	0	2.00	Glyphe der Schärfe			Verdoppelt den kritischen Trefferwert.	icon_crest.crestpassivecriticalup_tex
22130	ASpd	0.00	0.00	perc	7000	0	0.70	Benebelnder federnder Angriff			Verringert die Angriffsgeschwindigkeit um 30%.	icon_crest.crestactiveattackspeeddown_tex
23020	ASpd	0.00	0.00	perc	10000	0	1.15	Flinke Komboattacke			Erhöht die Angriffsgeschwindigkeit um 15%	icon_crest.crestactiveattackspeedup_tex
23030	AtkPotion	0.00	0.00	perc	8000	0	1.25	Kraftgebundenes Niederstrecken			Erhöht den Schaden von Wirbelwind um 25%.	icon_crest.crestnextskillattackup_tex
23031	AtkPotion	0.00	0.00	perc	8000	0	1.25	Kraftgebundener Überhandschlag			Erhöht den Schaden von Überhandschlag um 25%.	icon_crest.crestnextskillattackup_tex
23032	AtkPotion	0.00	0.00	perc	8000	0	1.25	Kraftgebundene Vernichtung			Erhöht den Schaden von Maßschnitt um 25%.	icon_crest.crestnextskillattackup_tex
23040	AtkPotion	0.00	0.00	perc	6000	0	1.25	Kraftgebundene Vergeltung			Erhöht den Schaden von Sprungangriff um 25%.	icon_crest.crestnextskillattackup_tex
23050	Endurance	0.00	0.00	perc	10000	0	1.20	Geerdeter Triumphschrei			Erhöht die Konstitution um 20%.	icon_crest.crestactivedefenceup_tex
23100	ASpd	0.00	0.00	perc	5000	0	0.85	Benebelnde Distanzklinge			Verringert die Angriffsgeschwindigkeit um 15%.	icon_crest.crestactiveattackspeeddown_tex
23120	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundene Ausweichrolle			Erhöht den Schaden von Wutschlag um 25%.	icon_crest.crestnextskillattackup_tex
23130	AtkPotion	0.00	0.00	perc	5000	0	1.20	Kraftgebundenes Niederstrecken			Erhöht den Schaden von Überhandschlag um 20%.	icon_crest.crestnextskillattackup_tex
23140	Crit	0.00	0.00	perc	0	0	2.00	Scharfer Kraftschub			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
23150	AtkPotion	0.00	0.00	perc	0	0	1.10	Kraftvoller Kraftschub			Erhöht den Fertigkeitsschaden des nächsten Angriffes um 10%.	icon_crest.crestnextskillattackup_tex
23160	Crit	0.00	0.00	perc	0	0	3.00	Scharfer Wirbelwind			Verdreifacht den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
23170	Crit	0.00	0.00	perc	0	0	3.00	Scharfer Stoß ins Herz			Verdreifacht den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
23180	Crit	0.00	0.00	perc	0	0	2.00	Glyphe der Schärfe			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
23190	AtkPotion	0.00	0.00	perc	5000	0	1.25	Stärkegebundenes Vorpreschen			Erhöht den Schaden von Niederstrecken um 25%.	icon_crest.crestnextskillattackup_tex
23200	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundene Ausweichrolle			Erhöht den Schaden von Meucheln um 25%.	icon_crest.crestnextskillattackup_tex
23210	MPChange	0.00	0.06	perc	5000	1	0.06	Geistvolle Beharrlichkeit			Stellt immer nach 1s 6% der maximalen MP wieder her.	icon_crest.crestpassivemprecoveryup_tex
24010	Power	0.00	0.00	perc	5000	0	1.20	Stimulierter Axtblock			Erhöht die Kraft um 20%.	icon_crest.crestactiveattackup_tex
24060	Power	0.00	0.00	perc	20000	0	1.10	Stimulierte Wilde Raserei			Erhöht die Kraft um 10%.	icon_crest.crestactiveattackup_tex
24070	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundener Spottruf			Erhöht den Schaden von Taumelschlag um 25%.	icon_crest.crestnextskillattackup_tex
24090	MovSpdInCombat	0.00	0.00	abs	15000	0	20.00	Leichtfüßige Wilde Raserei			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 20.	icon_crest.crestactivespeedup_tex
24091	MovSpdInCombat	0.00	0.00	abs	15000	0	20.00	Leichtfüßiger niederreißender Schlag			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 20.	icon_crest.crestactivespeedup_tex
24092	Endurance	0.00	0.00	abs	8000	0	21.00	Glyphe der Erdung			Erhöht die Konstitution um 21.	icon_crest.crestactivedefenceup_tex
24120	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammender Sprungangriff			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Tödlicher Schlag.	icon_crest.crestnextskillattackspeedup_tex
24130	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammender Taumelschlag			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Donnerschlag.	icon_crest.crestnextskillattackspeedup_tex
24140	Endurance	0.00	0.00	abs	12000	0	16.00	Geerdeter Triumphschrei			Erhöht die Konstitution um 16.	icon_crest.crestpassiveskilleffectup_tex
24150	MPChange	0.00	0.06	perc	5000	1	0.06	Geistvolle Beharrlichkeit			Stellt immer nach 1s 6% der maximalen MP wieder her.	icon_crest.crestpassivemprecoveryup_tex
24160	Crit	0.00	0.00	perc	0	0	2.00	Scharfer Sprungangriff			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
24161	Crit	0.00	0.00	perc	0	0	2.00	Scharfer niederreißender Schlag			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
24181	AtkPotion	0.00	0.00	perc	10000	0	1.25	Kraftgebundener Axtblock			Erhöht den Schaden von Axtkonter um 25%.	icon_crest.crestnextskillattackup_tex
24190	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammender Zyklon			Erhöht die Aufladegeschwindigkeit um 30%, wenn Zyklon als nächste Kettenfertigkeit verwendet wird.	icon_crest.crestnextskillattackspeedup_tex
25010	Power	0.00	0.00	perc	15000	0	1.10	Stimulierte Manabarriere			Erhöht die Kraft um 10%.	icon_crest.crestactiveattackup_tex
25020	Endurance	0.00	0.00	perc	15000	0	1.20	Geerdete Manabarriere			Erhöht die Konstitution um 20%.	icon_crest.crestactivedefenceup_tex
25021	Endurance	0.00	0.00	abs	15000	0	16.00	Geerdete Nova			Erhöht die Konstitution um 16.	icon_crest.crestactivedefenceup_tex
25030	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundener Arkaner Impuls			Erhöht den Schaden von Eisnadel um 25%.	icon_crest.crestnextskillattackup_tex
25050	AtkPotion	0.00	0.00	perc	10000	0	1.20	Kraftgebundene Blitzringfalle			Erhöht den Schaden von Feuerstoß um 20%.	icon_crest.crestnextskillattackup_tex
25080	AtkPotion	0.00	0.00	perc	10000	0	1.35	Kraftgebundener Feueratem			Erhöht den Schaden von Sperrfeuer um 35%.	icon_crest.crestnextskillattackup_tex
25130	AtkPotion	0.00	0.00	perc	5000	0	1.20	Glyphe der Kraftbindung			Erhöht den Schaden für die folgende Kettenfertigkeit nur 1-mal um 20%.	icon_crest.crestnextskillattackup_tex
25140	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammender Frostiger Rückzug			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Arkaner Impuls.	icon_crest.crestnextskillattackspeedup_tex
25170	Crit	0.00	0.00	perc	5000	0	2.00	Scharfer arkaner Impuls			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
25171	Crit	0.00	0.00	perc	4000	0	2.00	Scharfe Nova			Verdoppelt den kritischen Trefferwert für den folgenden Angriff.	icon_crest.crestpassivecriticalup_tex
25180	HPChange	0.20	0.00	perc	1000	1	0.20	Glyphe der Erneuerung			Heilt 20% der maximalen LP.	icon_crest.crestpassivehpheal_tex
25200	AtkPotion	0.00	0.00	perc	10000	0	1.25	Kraftgebundene Schmerzexplosion			Erhöht den Schaden von Sperrfeuer um 25%.	icon_crest.crestnextskillattackup_tex
25201	Crit	0.00	0.00	perc	5000	0	2.50	Schneidender arkaner Impuls			Erhöht den kritischen Trefferwert um das 2,5-fache.	icon_crest.crestpassivecriticalup_tex
25202	Crit	0.00	0.00	perc	4000	0	2.50	Schneidende Nova			Erhöht den kritischen Trefferwert um das 2,5-fache.	icon_crest.crestpassivecriticalup_tex
26030	AtkPotion	0.00	0.00	perc	7000	0	1.25	Glyphe der Kraftbindung			Erhöht den Schaden von Pfeilsalve um 25%.	icon_crest.crestnextskillattackup_tex
26070	AtkPotion	0.00	0.00	perc	10000	0	1.25	Kraftgebundener Befreiungsschuss			Erhöht den Schaden von Durchdringender Pfeil um 25%.	icon_crest.crestnextskillattackup_tex
26080	MovSpdInCombat	0.00	0.00	abs	12000	0	10.00	Leichtfüßiger Netzpfeil			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 10.	icon_crest.crestactivespeedup_tex
26120	MovSpdInCombat	0.00	0.00	abs	8000	0	10.00	Leichtfüßiger Befreiungsschuss			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 10.	icon_crest.crestactivespeedup_tex
26130	AtkPotion	0.00	0.00	perc	10000	0	1.25	Glyphe der Kraftbindung			Erhöht den Schaden von Brandfalle um 25%.	icon_crest.crestnextskillattackup_tex
26140	HPChange	0.02	0.00	perc	10000	1	0.02	Regenerierendes Totstellen			Heilt immer nach 1s 2% der maximalen LP. Endet bei Kampfbeginn.	icon_crest.crestpassivehpheal_tex
26141	HPChange	0.03	0.00	perc	10000	1	0.03	Regenerierendes Totstellen			Heilt immer nach 1s 3% der maximalen LP. Endet bei Kampfbeginn.	icon_crest.crestpassivehpheal_tex
26150	AtkPotion	0.00	0.00	perc	7000	0	1.25	Kraftgebundene Brandfalle			Erhöht den Schaden von Pfeilsalve um 25%.	icon_crest.crestnextskillattackup_tex
26160	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammende Betäubungsfalle			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Durchdringender Pfeil.	icon_crest.crestnextskillattackspeedup_tex
26170	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammende Pfeilsalve			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Durchdringender Pfeil.	icon_crest.crestnextskillattackspeedup_tex
26171	CastSpeed	0.00	0.00	perc	6000	0	1.40	Flammende Pfeilsalve			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 40%: Durchdringender Pfeil.	icon_crest.crestnextskillattackspeedup_tex
26180	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammender Giftpfeil			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Strahlender Pfeil.	icon_crest.crestnextskillattackspeedup_tex
26190	CastSpeed	0.00	0.00	perc	6000	0	1.30	Flammende vernichtende Salve			Erhöht die Aufladegeschwindigkeit für die folgende Fertigkeit um 30%: Durchdringender Pfeil.	icon_crest.crestnextskillattackspeedup_tex
26200	MovSpdInCombat	0.00	0.00	abs	3000	0	50.00	Leichtfüßiger Nahkampf			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 50.	icon_crest.crestpassiveskilleffectup_tex
26220	Endurance	0.00	0.00	perc	25000	0	0.95	Schwächende Einschnürfalle			Verringert die Konstitution um 5%.	icon_crest.crestactivedefencedown_tex
26230	MPChange	0.00	0.06	perc	5000	1	0.06	Geistvolle Beharrlichkeit			Stellt immer nach 1s 6% der maximalen MP wieder her.	icon_crest.crestpassivemprecoveryup_tex
26250	Crit	0.00	0.00	perc	0	0	3.00	Glyphe der Schärfe			Verdreifacht den kritischen Trefferwert.	icon_crest.crestpassivecriticalup_tex
26251	Endurance	0.00	0.00	perc	25000	0	0.95	Schwächende Einschnürfalle			Verringert die Konstitution um 5%.	icon_crest.crestactivedefencedown_tex
27060	ASpd	0.00	0.00	perc	6000	0	0.70	Benebelnde Mystische Fesseln			Verringert die Angriffsgeschwindigkeit um 30%.	icon_crest.crestactiveattackspeeddown_tex
27110	MovSpdInCombat	0.00	0.00	abs	3000	0	50.00	Leichtfüßige Sharas Peitsche			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 50.	icon_crest.crestpassiveskilleffectup_tex
27120	Endurance	0.00	0.00	perc	600000	0	1.10	Geerdeter Leibeigener des Schutzes			Erhöht die Konstitution um 10%.	icon_crest.crestactivedefenceup_tex
27140	HPChange	0.20	0.00	perc	1000	1	0.20	Erneuernde Aruns Lebenskraft			Stellt 20% der maximalen LP wieder her.	icon_crest.crestpassivehpheal_tex
27160	Endurance	0.00	0.00	perc	16000	0	0.91	Schwächende Flut von Verwünschungen			Verringert die Konstitution um 9%.	icon_crest.crestactivedefencedown_tex
28010	AtkPotion	0.00	0.00	perc	6000	0	1.25	Kraftgebundene Schockimplosion			Erhöht den Fertigkeitsschaden für Endgültige Vergeltung um 25%.	icon_crest.crestnextskillattackup_tex
28020	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundene Dreifache Nemesis			Erhöht den Schaden von Lichtexplosion um 25%.	icon_crest.crestnextskillattackup_tex
28030	Endurance	0.00	0.00	perc	12000	0	1.30	Geerdeter Kaias Schild			Erhöht die Konstitution um 30%.	icon_crest.crestactivedefenceup_tex
28050	MovSpdInCombat	0.00	0.00	abs	600000	0	15.00	Leichtfüßiger Segen von Zenobia			Erhöht die Bewegungsgeschwindigkeit während des Kampfes um 15.	icon_crest.crestactivespeedup_tex
28060	AtkPotion	0.00	0.00	perc	5000	0	1.25	Kraftgebundene Manaladung			Erhöht den Schaden von Schockimplosion um 25%.	icon_crest.crestnextskillattackup_tex
28080	ASpd	0.00	0.00	perc	7000	0	0.85	Benebelnde Lichtexplosion			Verringert die Angriffsgeschwindigkeit um 15%.	icon_crest.crestactiveattackspeeddown_tex
28090	Endurance	0.00	0.00	perc	12000	0	0.90	Schwächende dreifache Nemesis			Verringert die Konstitution um 10%.	icon_crest.crestactivedefencedown_tex
28100	HPChange	0.05	0.00	perc	6000	2	0.05	Regenerierender Kaias Schild			Heilt immer nach 2s 5% der maximalen LP. Endet bei Kampfbeginn.	icon_crest.crestpassivehpwhileheal_tex
28110	HPChange	0.15	0.00	perc	5000	1	0.15	Glyphe der Erneuerung			Heilt immer nach 1s 15% der maximalen LP. Endet bei Kampfbeginn.	icon_crest.crestpassivehpwhileheal_tex
